b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
15176,15088,13286,13610,15244,14029,14315,50041,37279,43505,38501,38292,38607,368503,49755,50945
14952,14259,13910,13619,15075,14093,14336,49356,32212,46464,37122,39675,42757,43910,43484,59330
15199,21380,22113,13814,15396,14492,12693,37412,44590,44400,42888,38153,40288,43678,39866,44512
15148,15039,13171,13527,15042,14269,14226,38113,44206,46687,37036,38844,42243,44148,43066,108267
15259,14986,13534,13545,15275,14133,13915,37254,55669,55019,35697,38427,40001,46767,40936,53445
14950,15136,13433,13305,14974,14139,14284,28474,45446,45270,37809,41233,40876,45866,86267,78984
15628,15160,13518,13122,15292,15559,14007,33219,38559,45342,36946,36350,40297,42113,40713,167635
15010,15333,13747,13499,15949,13899,14411,29425,41683,44422,35195,38495,40874,43852,39935,57214
15162,15188,13244,13496,15459,15801,14037,26683,41674,42725,35261,39655,46894,47413,41371,49963
14780,15287,13243,13022,14687,13953,15044,31165,44633,44532,36769,44345,40131,40735,43404,59235
15171,23649,13482,13089,15186,13961,12747,26377,43848,45667,44247,39880,42631,44547,45969,91907
14841,15457,13260,12849,15286,22274,18553,27530,42277,42968,38536,38815,40304,41846,42821,43996
15272,15334,13181,12966,14571,12234,14050,29476,41213,46270,38412,37444,42358,41377,39825,52178
14773,15370,13374,13180,14585,13487,14060,27271,49657,43543,35036,45743,40092,51965,41891,50542
14757,15813,13308,12556,15287,12146,14158,32149,43793,44304,36949,36635,39782,47193,41493,126951
14618,15685,13255,12736,14792,13623,13855,27171,44572,43889,37351,40958,42106,49307,40983,39013
14348,14031,13527,12486,15177,12242,13987,29979,43439,44482,36961,38308,40143,43907,47895,201909
14318,15177,13557,12519,15129,13567,13888,31547,42909,45562,36984,36263,39520,40627,42567,53670
14424,14885,13267,12567,14316,13652,14412,27401,59673,42919,44153,37550,39565,39323,43076,62205
14173,15166,13691,12808,15125,13335,12861,31032,41989,48347,37702,38510,39592,39598,40615,53307
14511,18048,12830,13164,14631,12301,13203,25274,42225,43725,35978,36909,39372,50824,42072,50600
23476,15754,13382,12226,15385,13644,14240,28093,41918,44043,37093,79216,39659,39723,59517,58134
14324,14428,13089,12529,15198,13370,13734,28769,41914,46392,36481,38468,37955,40709,40631,228052
20878,15146,13276,12339,15579,14068,13962,37012,43049,46729,37700,39941,38710,37381,41129,50340
14223,14642,13041,12184,15154,14338,14379,38440,42943,43494,36902,39787,40293,38767,40081,152719
14234,14825,13141,12489,22017,14026,18751,28659,47106,42993,35597,38995,37875,37904,54395,50362
13860,15155,13467,12277,15043,37936,14264,31642,43103,44900,36888,36363,43966,36779,41949,63878
13798,15040,13222,12274,15172,22143,14307,30005,38871,44469,37121,37632,47078,34826,41141,50865
13846,14273,13740,12249,15462,18335,13120,25725,57220,46477,36808,38096,40183,37888,41861,57178
13783,17446,13134,12369,15442,15258,13247,41748,41345,43646,36463,40180,37093,46842,42166,66085
14000,14836,13567,12718,15767,15659,14512,34438,35269,44422,36499,43186,37241,43249,48456,100502
21912,14953,13695,13236,14971,16660,14365,37152,40311,43671,37165,37280,38010,65018,41706,52975
14212,14054,12764,12610,14703,14697,14099,38285,51999,45953,36076,38342,38387,44364,41429,58810
14184,14743,13101,12771,15629,14655,14924,50302,30427,42718,39070,40218,40114,42886,41139,104806
14274,15674,13390,12697,15098,14240,14368,37420,44673,45221,39311,39064,37141,45150,42103,50336
14132,13563,13381,12790,15377,14271,14402,38316,34660,46995,43982,38794,37898,41881,70720,212289
14165,15373,13291,12915,15181,14249,12744,40650,31371,42898,37223,36912,40256,40170,45521,52525
13909,14830,13249,12950,15233,14592,12815,53199,28353,43720,37706,39041,38899,47453,41344,102955
13981,14697,13373,12632,21466,14524,14190,38616,28511,41496,36136,39502,38300,46045,39533,50679
13815,13272,13071,12638,14368,14140,14236,40019,46524,44171,36911,39504,39192,44929,43344,53096
13868,14777,13294,12774,15141,14172,13960,39665,34882,43862,36500,37886,36907,57768,382258,62224
13946,13500,13973,12597,15076,14220,13713,39821,30086,45361,36210,38479,41019,44294,37536,40766
14022,13494,13076,12478,15038,15428,14204,39923,31559,43906,36161,37603,39702,43062,58605,56257
13855,14896,22041,12657,14988,14109,13094,36221,43741,44998,37980,37503,40362,41484,40706,148622
13916,13600,13567,12964,15424,14034,13216,39954,32384,43399,45540,39593,39082,44218,42543,52025
14385,21125,13544,12697,15338,14542,13850,39315,41340,43136,36539,38194,55088,42261,44617,58006
13997,14782,13457,12899,15528,15514,13845,40994,33131,42865,37328,37172,43043,40821,41252,47530
14354,17733,13468,12800,15194,14253,12678,39822,29117,46325,37384,37072,60622,42898,46295,48413
14019,15979,13133,12600,14623,15432,13341,39887,37193,44027,37219,40943,40753,40823,35857,58777
20737,15387,14082,13287,15274,14312,30395,40464,30433,44735,68701,37949,38730,43153,71891,361979
13581,14838,13207,12729,14920,15763,21401,39884,29618,47559,41223,36563,41683,43297,38018,37790
19735,15349,13151,12870,14592,14723,18694,41484,36392,42703,36463,37686,43309,41545,36287,53945
14060,15127,13455,12932,14880,14404,18211,38402,34139,44271,43525,44439,45297,44920,50266,54046
13576,35364,13325,12978,15403,14234,16254,39751,31231,46248,39182,75814,45439,47088,79548,110972
13615,15234,13745,12396,14559,14238,15225,37378,30024,47354,36888,38134,46640,42768,377718,58509
13786,15178,13302,12868,14864,13912,14985,36651,28649,44227,35351,38067,45743,50577,43464,46734
13853,14626,13053,13206,15352,14250,15214,38712,31925,49391,37103,37694,43304,43303,42146,111034
13498,15039,13381,12933,14860,14279,13606,39265,43269,44623,36349,36725,72346,39347,41132,48989
13602,14673,13417,13188,15526,14296,14534,31064,44048,45620,35656,36424,46775,44865,57725,73024
13484,15097,13397,12841,15319,14302,14325,39095,42739,47305,37764,45249,44213,40124,51702,43439
13888,14650,13302,13165,14428,14415,14192,30174,45003,54894,37904,37928,45360,44723,42554,47263
13637,15162,13565,12994,15332,14388,13782,31200,42262,42913,44141,39625,44724,44801,42409,54631
14012,14893,13151,12673,15371,14155,12942,29712,56671,43981,35177,35759,47038,42750,52545,136954
13392,14795,13115,13178,15427,15761,13438,26501,45862,42880,36796,39043,44286,44401,57794,46489
13775,14952,13344,13032,15409,14120,12808,34723,45603,43788,36542,37919,44781,43645,53260,131777
13284,15016,13250,13059,15079,14202,12928,27461,42098,45199,37546,40365,42801,44065,50294,49021
13985,15133,13135,12970,15166,14199,12986,30002,43396,42503,37088,35798,44263,44535,82456,65413
13838,17846,13132,13423,15413,14429,13903,30578,42550,45662,35284,38451,43960,41808,46844,53557
13811,15605,13374,13486,15008,14170,13874,29043,42850,44341,35464,37695,43477,45818,51201,47735
13529,15356,13010,13161,14891,14471,15049,33388,42417,45486,36247,39962,46768,42875,87114,62126
13772,15225,13613,13010,15204,14338,14027,29256,44022,45195,35784,40160,45301,41474,42479,78572
14021,14036,13191,13129,15296,14085,13339,30149,42271,43909,34297,39525,55088,41957,41403,49292
13376,14856,13408,13376,15157,14180,14244,31385,44657,43471,37918,37508,55050,40299,41545,59394
12842,14760,13456,12780,14418,14504,12917,25370,41790,45289,36898,38511,56630,40893,50256,53075
13284,13987,13238,12736,15403,14755,13129,33477,41124,44357,36201,38004,42869,44187,79385,73079
13239,15039,13213,13245,14570,14147,14162,28534,42460,45169,37329,38573,42208,41615,51109,45639
13320,13725,13560,13023,15421,14162,13847,31741,58844,45275,36667,36092,39222,42054,46567,42795
13041,14703,13725,12295,15235,14046,14344,29096,55588,42026,38549,38714,54184,43882,57268,62565
13397,18589,13268,12662,15053,14009,13818,37869,43389,42385,35849,38556,51935,43450,53157,54170
13211,15196,13604,12298,14891,14010,14199,38486,43267,45904,41837,45571,45960,41303,50741,58879
13175,15313,13265,13051,15082,14992,14194,31509,42301,44763,35922,35697,40969,41722,44283,49450
13458,14805,13246,12680,15424,14378,14342,34095,41880,43078,35398,38788,54987,41222,53529,61456
13291,15199,13455,12486,14784,14628,13412,32066,38990,49067,35644,38304,52019,42452,47702,172331
13232,15239,13328,12708,15250,14134,12627,27846,43377,44777,38475,73764,41590,44242,48925,43516
13453,14505,13235,14474,14627,14228,14538,34815,41107,44937,35217,40376,54657,43992,44299,47381
13352,15063,13124,14482,15525,14467,13553,35815,39258,46825,36057,37209,51435,42473,60321,79230
13655,14648,13277,15233,15687,13981,15814,37266,36448,42841,36544,38915,38243,62467,42778,62901
13336,14200,13554,13910,15282,14339,15996,39030,38428,45512,37165,36687,40814,44698,37027,47111
20617,15120,13132,13949,14683,14099,17311,38679,34728,44873,34185,38136,53775,42199,47989,50185
13355,15119,13273,14163,14600,14244,15836,39576,30815,43086,33495,39399,44135,43090,49244,53738
13502,14451,13133,13991,14689,13917,14746,38788,32495,47224,37646,38600,38791,41343,46975,184985
13235,14802,13038,14350,15202,14319,15795,40582,31465,45608,37000,37543,40738,42405,47929,48365
13273,14737,13003,13979,15174,14003,15977,47878,31887,44074,35631,36654,56940,44302,43344,77905
13039,14804,13788,13982,15451,14158,17108,38722,39671,44217,45580,47065,54183,43870,54133,971376
13132,14444,13284,14191,14622,14289,15863,41140,36073,43891,61322,38195,44769,41548,42452,49543
12830,14596,13172,14372,14743,14250,18931,41102,32185,44804,39912,38953,39197,45046,88789,50864
12868,14515,13268,13802,15089,14520,16680,44055,30958,43305,38433,38305,53848,43555,43668,48242
12910,14733,13033,14095,15301,14591,15909,42263,31216,45555,37801,36944,52885,42143,41328,51027
13052,14949,13485,14169,14789,14339,16163,39561,35266,42216,36674,36565,45429,93936,41445,51233
13003,14729,13506,14274,15010,14462,16885,49770,32424,42836,37043,38554,53801,43787,42006,496342
12929,13917,13824,13732,15059,20965,15232,39039,40044,43150,38416,36714,61925,38364,43230,722991
12899,14584,13546,14138,15204,14591,25063,39889,33865,44221,37397,39574,49152,45875,42627,58167
13113,14717,13224,13584,15486,14405,17726,41413,27708,42869,46200,37392,54730,38450,41222,64957
13224,14713,13192,13821,14777,14773,18000,39613,35413,43167,37363,37122,42717,38896,43535,94213
12962,14339,13498,14128,14624,14839,17866,40789,25475,44955,37288,35872,38829,43458,43939,52308
13014,15358,13617,17283,15279,14621,18952,40469,24884,44552,35256,41631,40450,48670,52908,74181
13038,14459,13658,14379,15214,16244,18656,39184,32304,42857,37909,37115,48441,43852,43838,83935
13149,14693,13742,12213,14976,14762,17606,39696,26917,45933,33743,40069,44196,45190,42016,40925
13079,14388,13365,11909,14691,14956,18108,41105,25918,42533,37573,37643,44952,42293,43289,42476
12965,14156,13482,12221,15260,14936,16951,39927,25570,41928,38660,36570,43579,39660,41435,71527
13110,14638,13618,252441,15271,14974,16500,39339,48391,45875,37363,38400,46055,39057,49711,45767
12787,14558,13338,12710,15760,15415,17029,39788,37266,45395,36757,38907,39949,52004,44491,46910
13050,14469,13606,11732,15475,15098,16488,41056,41829,45159,37114,35982,46055,43647,41451,49141
13024,14501,13455,11784,15714,15623,17086,40503,35962,43898,36010,39440,1234350,47473,43073,52552
12850,14934,21871,11814,15697,14982,17211,41248,31533,43524,36378,36354,47571,45809,41439,83953
12848,13908,13663,11693,15741,12835,18068,37421,29218,45347,38008,36795,45734,43593,43314,42137
12771,19626,13476,12765,14942,12825,20861,37883,29567,45030,36899,49360,44731,41127,42243,50808
12426,15334,14211,11930,15506,12692,17808,39455,36733,45609,38221,39812,51184,38330,44135,60175
12368,15458,13623,11900,14659,14516,18283,37931,38550,43794,37211,37765,47009,45228,43996,245197
12468,15653,13479,12008,15401,12710,16438,38691,33184,44325,36242,38555,49551,42578,45142,58304
12442,14707,13803,11939,14899,14243,17875,39090,28574,46254,39623,37809,49544,45944,50480,300844
12413,15593,14050,12353,15659,12570,17518,39556,28828,42831,36501,37937,46970,44090,44365,62955
12960,15478,13935,12004,16217,13904,17074,36391,26968,43338,35567,37029,56662,41090,42728,51591
13036,15186,15366,12101,15999,23082,16651,39760,37874,43788,36678,39388,45095,45215,41466,48714
12756,15146,17697,12067,15602,12623,16124,39644,34213,42996,35224,36580,44987,46616,42018,61372
12559,15104,15497,11990,15786,12758,17174,38743,30581,43760,46325,40181,49898,38548,75863,50419
12823,15444,15852,13180,15656,12517,28982,39271,30298,43619,35800,36729,47249,45963,45072,49720
12793,14090,15273,11939,15300,13525,24268,41384,34155,44151,299512,38544,46917,42310,40871,62201
12940,14846,14991,11831,15280,12417,20466,39423,29756,44296,37713,37790,46834,42554,44063,91155
12819,14970,14931,12477,15704,13707,20080,40905,38320,42855,35519,37477,53624,46434,42951,47938
13061,15660,15331,11878,14674,12339,17524,40228,32528,42650,36242,38347,46557,53294,42452,39995
12802,15861,15253,11777,14845,12512,17261,42680,31123,45237,38383,37476,43980,42823,41016,54016
12557,15416,15407,11850,14905,12338,15776,40217,28197,43074,35352,39172,56293,40751,43129,49950
12573,13809,15548,11910,14634,12797,15006,40794,31539,43720,35616,39208,46674,42286,42104,54385
12696,15149,14929,11889,15191,12613,17130,39035,52531,45598,34974,36909,44762,42306,41239,52191
19366,15457,14985,12866,14735,12949,16180,39577,47640,45112,34707,38604,45957,48341,53290,44387
12736,15357,15194,11873,16504,13169,15136,39359,33478,43322,35479,37493,53871,47565,49004,62063
12559,14646,15384,11619,19512,12590,15654,40668,30158,43320,36565,39564,47422,44001,37315,44555
12728,16037,14498,11926,15749,12783,19918,38450,30029,43349,36588,54160,44973,41437,43122,51069
13073,16077,14716,12752,15301,12712,21157,39440,36926,46189,36897,57865,57218,45067,41383,81411
12993,14822,14592,12132,15135,13862,15513,37265,36951,47796,69795,55175,205146,42431,41382,228004
12889,16186,14673,11413,15272,13935,13779,38579,46224,45526,44468,52506,49578,42459,58251,56048
12552,16161,14780,11894,15203,13921,23424,37442,43332,44371,38220,61043,48450,45325,41413,62909
12587,15238,14273,12003,13329,13472,13881,30776,41290,44371,35977,56447,51331,40717,42401,119966
12728,16704,15139,11821,15221,14151,14625,42518,40536,42797,44589,55984,52339,45216,42670,51916
12792,16305,14572,11810,15623,13808,13556,29244,43960,46251,37515,48453,44982,44810,42128,44219
13080,15756,14953,11709,14104,14005,14721,30633,43825,44683,36733,43413,55507,40670,43721,42577
12963,15728,14988,11908,15112,13891,14184,32796,46700,44498,37498,93571,48489,42507,41753,219006
13205,14721,15015,12118,16915,13863,14424,29480,43864,44894,36675,54702,44894,45208,42905,46078
13185,15224,14873,12550,16782,12508,14352,37718,43222,46618,36039,53857,44796,42002,43950,68805
12719,14671,14967,11977,18733,13837,13079,40053,44785,45424,36865,47534,59070,41851,50485,101970
12707,14379,14794,11746,14526,12845,14176,37579,41845,45045,35310,43844,48793,44561,43153,48474
13532,15824,15241,12011,14401,12794,12967,41426,41014,43731,36823,43235,48155,46078,41208,41279
12695,15422,24154,12094,14306,12499,14132,28418,44901,41422,37689,43973,46360,42545,43206,55198
12937,14040,14642,12722,15694,13341,14006,46534,46871,45779,44792,42300,54054,44158,44211,126801
12616,15170,14825,12747,14011,12687,14051,30916,57383,42889,37046,44272,47354,41182,74996,50163
12981,14068,14570,11732,14039,12779,14207,33068,43687,42114,37844,43182,46186,42709,45909,45789
12942,15419,14999,11889,14227,12723,13923,31590,59593,43323,37270,44486,51624,42158,42429,53948
13411,14367,14996,12072,13908,12860,14342,27572,41839,42385,35842,44430,60330,41490,46557,46827
19326,15066,15034,12871,13963,12694,12545,34228,45054,46151,35908,43124,47347,41746,51575,65767
13140,23676,15174,12024,17929,12526,14504,26138,41153,42771,36048,44031,54878,47898,45370,50602
13544,15143,14792,12718,18218,14050,14065,31866,44587,44282,33221,42416,46149,85016,89278,57836
13534,15147,14862,12133,17953,13619,17217,32752,44554,42667,34210,42350,44924,39127,53019,180590
13179,14977,15051,12122,16779,13589,16507,28836,52474,43807,37270,44853,43170,40357,52810,52559
13717,14698,22613,12843,16410,12296,20234,37172,41142,43966,36258,41774,47872,39248,41540,58372
13530,18145,14898,12983,17025,12974,16644,28755,43903,45507,38141,42986,45597,39588,43523,53754
13519,15321,15060,12295,16343,14521,14272,30279,41850,43652,35044,44291,51476,41372,48597,43225
13479,18644,15244,12309,17381,12680,14158,28963,69444,47104,37835,44089,45322,40881,96028,46703
14028,13958,15024,11808,15310,14551,15385,28367,42329,43318,36087,42010,51857,41655,41749,44673
14524,13732,14849,13254,16590,14131,13799,41612,226012,44865,36212,52377,51175,39484,41727,37447
14414,12112,14811,11994,17378,12463,15667,39652,29550,42979,38439,43619,50860,40039,40667,38560
14234,13184,15053,12216,16568,12511,15308,40398,41124,47046,35134,43397,51523,38534,43210,48114
13595,13096,14961,12847,16847,13850,16186,40624,37648,45249,44201,44295,52076,38927,43327,66150
13627,13303,14996,13304,17669,13675,16444,41623,33226,44192,37142,41141,52240,37678,41315,56180
13655,13249,14904,12519,15696,13550,16509,41798,30928,46459,35992,42054,45885,39162,41781,37725
14504,12199,15318,12717,17690,12617,16986,41056,36468,43097,36935,41974,44659,38329,51023,44390
13448,13370,14946,12580,16551,13461,18327,40652,28295,43917,35885,44025,43820,39856,41480,46807
12974,13831,14638,12662,16419,13525,16217,42038,37576,44058,38499,44108,45862,38616,41649,39163
12704,13339,15013,12391,23287,12593,16683,39628,36382,44121,37245,42924,44215,41038,39331,48424
12755,13237,14827,12224,16369,12511,16374,42239,30083,44123,35860,48732,43286,39814,43848,58149
13232,13233,14904,12319,16474,12457,16420,40211,28135,43349,37800,41810,47163,40988,44919,50308
12953,13338,15015,11955,16262,13316,15899,39345,26806,44404,36175,43867,44180,39451,49986,64828
12909,13354,14762,12204,15347,13901,15973,42536,26912,45629,36483,43719,54253,41261,41021,52313
12675,12048,15133,12165,16636,13527,16445,42531,36794,45413,38670,43306,46976,39905,42052,162136
12742,13123,14930,12431,15701,13793,14848,41620,32242,42173,37553,42346,45205,39164,41371,52422
12936,12949,14970,13221,15272,12579,16362,44337,37685,45168,38470,43677,58074,37475,43079,45726
13037,13281,15281,12371,16667,13163,15113,40979,27151,41565,44050,49821,49306,38502,48862,46177
12944,13201,14927,13113,15493,21127,16908,42275,27760,44148,43246,44727,48451,38572,94976,38603
13075,13207,14987,12141,15420,13966,14820,42963,31871,44158,41739,41151,46317,39472,41410,44767
12501,13171,14511,12361,16987,14765,16303,42024,36884,44830,36210,42342,46525,40259,73323,115823
13124,13453,14567,12241,15144,13428,16224,42658,31505,44662,34996,52067,50911,38143,48638,38525
12721,13279,14753,13642,15257,12703,15043,41501,26975,44710,36532,43681,47003,46669,50601,47748
13005,13309,14761,12803,18564,12714,16227,43396,27842,44971,36384,42364,46977,39041,54344,51853
12704,13373,14917,13291,16114,14042,16538,40708,28464,43630,36511,42946,494114,44288,52420,34537
12730,13323,15063,12855,15525,12473,14750,42107,28375,45053,36061,42855,58544,44819,45100,50798
12838,13242,14971,13166,15010,13791,15620,41526,35940,48671,35529,44741,54680,45053,52447,122979
12976,13349,14756,12515,15891,13599,14361,38953,40496,43043,36705,43403,56004,44482,77778,62510
13101,13033,14971,12731,15466,12633,14151,35809,40825,45334,45334,55008,41177,46417,48126,51867
12888,12959,15143,12612,17168,12609,13882,29686,41147,46871,45142,54252,39718,89083,40024,63750
12838,22017,14992,12495,16682,13687,13285,44832,41836,43469,38625,55914,41305,42708,44505,66675
19982,13297,14746,12631,16068,12485,14449,29772,42573,45785,36615,51104,56602,42359,55051,44487
12412,13294,14503,12538,15893,12558,13984,30230,40115,44507,38442,44589,52225,43953,81107,66732
13145,13389,14947,13197,15680,21611,14305,29341,41205,45675,38418,42494,62001,46903,90915,46807
13091,13349,14829,12272,17143,13409,28737,27209,42117,43950,36842,43033,52648,45688,47831,551834
13408,13232,14932,13097,16425,13759,16875,33921,36512,46090,34622,44322,42237,42878,50769,43998
13147,13081,14957,12443,15399,26478,15313,37826,41746,109830,35771,44276,39605,45016,51372,51248
12688,13260,14748,12582,15315,14133,13601,36528,39647,57121,36884,41792,39248,41666,41682,47647
12529,13184,14518,13323,16972,12834,14539,35642,43534,51808,36197,45840,60080,43494,39504,85003
12804,13062,14576,12212,16139,14197,14394,37534,40702,46459,37275,43965,54810,44348,51155,40580
12736,13246,14643,12247,16168,12761,13050,37054,41842,42718,36235,44538,52914,40663,43151,36348
12995,12979,14705,12517,16177,12935,12895,29574,39185,52538,37950,43832,54769,50797,58752,52301
12134,13066,14721,12404,16173,13628,14087,31476,41852,40851,35136,58983,43704,42514,49827,52297
12996,11848,14713,12438,16686,14089,12540,31914,39372,41954,36371,42889,55066,42590,42248,64402
12405,13424,14613,12482,16561,12782,14434,29808,38185,41298,35043,43366,52612,41995,41691,107377
13037,13085,14982,12625,17095,12721,13938,34599,39429,41616,36237,44770,66327,42733,44045,44187
12746,12945,15190,13104,15663,12689,13724,35178,39356,53654,37438,44468,42391,42210,51435,54032
13027,13035,15011,12632,16517,14270,12669,31323,46508,45804,37358,44675,39684,41935,43494,66920
12476,12823,25672,12303,15533,12288,14127,32056,39462,39211,37978,58129,42165,45205,40717,50694
12502,13044,14588,12549,16504,12633,13702,25874,40341,42038,37187,55458,76845,45306,42244,52548
12753,13115,14472,12451,15560,13661,13802,34219,40992,41337,38815,46901,59681,40665,43206,73527
12950,13027,14796,13263,16003,12452,12566,29822,41716,42099,43748,41724,55464,48199,86431,72838
12627,13049,16788,12338,18390,14063,12629,31812,41073,42157,38183,43623,54965,43291,44029,51575
12924,12128,14995,12634,15922,13923,14027,40243,39305,41946,37026,44734,42416,43245,54177,58174
12491,12862,14656,13291,16404,14070,13982,30117,52466,47208,36921,50659,40829,40676,41572,81511
21363,13150,14569,12473,16028,12984,13792,40935,34304,41444,37741,40630,41300,49479,41742,69212
12540,13033,14446,12423,16564,12601,14304,42023,34624,43798,34830,58027,45181,42207,36123,88723
12867,13267,45979,12538,15046,13979,14882,39404,30823,39480,36863,54137,55969,41797,79926,87321
12578,13216,31297,12511,16716,13667,13931,41465,28517,40569,39224,52134,57072,41619,37580,47901
12762,12972,30550,12492,17851,12489,13951,40460,28173,42261,38459,44334,52003,41844,46569,46537
12356,12449,30302,12769,15622,12582,14566,42643,36400,42134,36446,44332,388338,48857,45066,38455
12927,15238,29978,12451,16566,12739,18910,39570,29759,38612,35323,42286,55832,45797,36778,66987
12814,14399,29691,12382,15897,12584,15681,41184,35291,39333,36428,41955,54684,43742,43737,38816
12880,15718,27829,12535,15410,12696,15749,43066,39779,42892,37904,42628,52544,51164,41961,47189
12377,13565,28336,17618,17026,14549,14787,40892,29925,40563,35362,53097,52608,43350,47947,44171
12585,13017,27642,12967,17009,14339,14726,41149,30196,40181,68878,56654,49874,40431,46831,54828
12625,12977,28476,12985,15622,13287,14879,40623,44482,40954,41457,43362,55631,47644,39510,36805
12864,12909,28065,12754,16735,12604,15280,40741,28592,42309,38494,44539,41567,45275,37948,54210
12488,13115,27938,12653,16059,13996,16071,40746,37108,41053,36685,43917,54939,38174,44154,53396
12967,13129,26600,13691,16800,12661,14567,40845,29829,43688,36142,42277,56465,41425,44993,38562
12633,13204,26754,12659,16516,13740,14353,40785,27739,41711,36908,42670,40064,53518,57591,48905
12938,12994,27483,12630,17625,12379,15616,40693,27438,41088,37404,70663,54997,42885,52414,36189
12712,13243,26450,12731,15392,12644,15321,43061,27926,44187,36794,101033,38935,41255,57928,55294
12971,13067,22647,12598,15191,14017,15567,160586,27063,42444,37094,56325,54541,41860,44011,54628
12502,13114,22470,13262,16820,12460,14258,36947,37807,42278,37540,54072,41434,45299,62691,57704
12498,12749,22260,12815,15843,12443,15099,39717,35083,41275,36118,56785,39722,46097,41901,47622
12754,13058,45684,13132,15751,12444,16267,67376,27657,42052,36144,52402,53034,40712,42375,53430
13123,13243,22918,13408,16145,12987,16842,75830,27249,41376,36957,55158,63020,44652,47910,76449
12819,13291,23895,13025,16290,13862,16239,51972,26681,40320,37782,44198,53082,44270,77971,44956
12839,13222,23114,13047,16089,13830,14315,41033,28417,40567,37345,44166,53541,45366,43830,51403
12971,13446,24050,12331,18238,14088,20998,45520,35787,41647,36724,44595,42106,40283,41622,48811
