x86 FX b16,x86 FX b32,x86 FX b64,x86 FX b128,x86 FX b256,x86 FX b512,x86 FX b1024,x86 FX b2048,x86 FX b4096
58454601,56311824,56772618,56189929,57603469,58406607,63145034,60869638,83653004
56386353,56477071,57142308,57259980,57432306,58162720,63408053,76481394,69524592
56559513,56802311,56870095,58116310,57392120,57629386,58669563,68917470,83716279
56244032,56919997,57508272,59751492,57697086,57773262,59293626,61370738,70653301
56611244,56461653,57183247,60122638,57282422,57596932,59281849,70571626,80761608
56309087,56461739,57770252,59753823,57134155,57698345,59290071,68100715,70709932
56679302,56372359,57738300,59806320,57605883,57686235,60268778,60278581,85900017
56274058,57342780,57841582,68972926,57366709,57573981,61510610,69334003,71318338
56315369,56796273,57814525,66733580,56975049,57618250,61026682,69956917,84664944
56396084,56564926,57213494,59382976,57365862,57608338,61985840,63237110,68633335
56610588,56513471,57054173,59735701,57188430,57414678,61976370,119571185,84700610
59224115,56335326,57090734,57123521,57167129,57502909,61749234,89755185,70269118
58032539,56311074,57448606,56275220,57634922,57639164,61403212,64390169,79135796
56695584,57611743,56845526,56771853,57228685,57679280,62172905,72260437,70697512
56700217,56921587,56874022,57294870,57235285,57559307,58285472,70679569,84418733
56569721,56666189,57039668,57063250,57226378,57393845,58869341,64633775,71289269
56281774,56598922,56979657,57017698,57534857,58374597,61286554,91882175,68287859
56635190,56270552,57288392,57870972,58252354,58318887,59677570,107122370,86442041
56198788,57238226,56913798,57934420,58607168,58601707,59429455,100224310,72623653
56347784,56843856,56813043,57680053,57452957,58488965,59161022,130558211,80352285
56383401,56363852,56706473,57561576,60378292,58406948,73704735,118868210,71551613
56359592,56464413,56398893,57511134,58095811,57727562,90772887,82705792,81762356
58509600,56691385,56855737,58575796,56973893,57631666,71099394,74668959,74205207
56605895,57346104,57017092,55989784,57662629,57473590,64554712,73640411,70512375
56622468,56863566,56769411,55570357,57809250,57348873,62791498,64896953,72549759
56986105,58192339,56608728,56109705,57347578,57713245,60969442,73873916,64727792
56971523,57583921,61016431,56547257,57530865,57895660,61186035,72052227,80994931
56490452,59099174,59201120,56443013,58223439,57432096,80818725,65679143,74479403
58892234,80132503,56300018,56311627,57725036,57373319,69869245,76898779,73567380
88676617,71506686,56073120,56118238,60100791,59579647,61295474,73686026,77016687
88583260,61175278,56966796,56342344,60227376,59311758,62094702,65774881,86120128
67911982,58317070,55978063,56329801,58357074,57474478,62900662,74374343,71323832
59224479,57689433,57371285,56254042,57383332,57544081,62321589,71941206,84853720
57090396,57491782,56119314,56457466,57443609,58507078,61126015,60708670,74893103
56782767,57147402,56682157,56439813,57528816,58317310,61399434,70085536,67363168
57439377,59063954,76591355,58488634,57931152,58185637,62626682,68055953,68969386
56272993,55692562,90386333,65666926,57507292,58588897,76770615,60590080,67671292
56358290,55863237,89383299,57083023,57974650,58289667,62301328,69704948,80540073
58107079,56627778,88958775,56953928,57704695,57803726,59684637,68907849,76113471
55604264,56845525,88485442,57085935,59310777,57568489,59377953,60918670,83354730
55855233,57406094,82027782,57134338,58205753,57688108,60182894,69537455,74019709
56467363,56468291,55803476,57168217,57594121,57638400,61524354,68533921,80386766
56218461,55682758,55941123,60332503,57485113,57631426,64102656,90955292,72431547
56579918,55596236,55640742,58397822,57651646,57523268,63903847,74069833,82716768
56355433,55326654,55721469,59947265,57424814,58359708,60156344,68350132,74455155
56408495,55759285,55922361,59270007,57310929,61071991,59646450,61742546,81033387
57869915,55754253,58637292,59487536,57350446,60736579,59603636,75273571,71441022
57563484,56708711,55877086,59340017,61111610,60748432,59452960,96525709,66680396
56300239,56758036,55801051,91705816,60879523,60359275,59820012,68361896,68089554
56270301,56568245,56030814,94713591,57939202,61170156,58304132,71660290,67452973
56567223,57682620,57825875,95343395,57309678,60448817,57704738,69323469,72360857
58192558,56624624,59874418,118885657,57458270,62286237,63087994,60680071,79570663
55539288,56530293,59835997,85910555,57396834,63451808,62731221,70369210,76454483
55374445,56772874,59980939,66413494,57373672,63542121,62736826,68694321,86363018
56616834,56310490,58711402,58801475,57307610,67841133,62968210,60239585,71301479
56627357,56511592,56690515,57954256,57430106,64827209,62725701,69869023,84663497
56477662,57706758,57570116,58355716,57378805,62137630,62210234,68226434,72159061
58722611,56847082,56876227,57842138,57723066,62737147,61925490,60051973,68347870
59124903,56526957,56560820,57404545,57297463,62819120,61161958,68599031,81020075
57365776,56627127,56598418,57347829,57108148,62241266,59120561,66476004,71085972
55572425,57196419,56417020,58139948,57566186,62156906,61572125,59566461,85047886
55742377,55847109,57795293,58028927,57235888,64716870,62259864,71165591,73323916
56034265,56118950,57409750,58095667,57316577,61812668,61363697,68046724,86564637
57291847,58036914,57291258,58248172,57715466,61555346,80841869,59964376,70655275
55934974,56796147,56704359,58006027,57450985,61503273,71551314,69722536,86835164
57053187,55706342,57114099,57791726,59293979,62124365,61542462,67279743,74014906
56405703,55535427,56820458,57465160,56543135,62282484,58937906,58989692,90788401
55990740,55517593,56628328,57077098,57228211,62099524,58348973,68126169,73964226
56340112,80558864,56969623,56892301,57637789,62437020,58082810,66226630,85667780
56411038,88904467,56182889,56870458,57390987,62406084,58069081,59183700,74405497
56368056,67472698,56690210,57278346,57229780,62616737,58705690,71056831,81645658
56401707,56974600,56922097,57043751,57482946,61520930,59483109,68969534,72777650
56315317,56704954,56733507,56928606,57233341,61543628,59850046,60606865,70862344
57258428,56432347,56524675,56947717,57154100,61134663,58796907,70822225,91354331
55538540,57052234,56721364,59317161,57484219,61293891,63767666,67144618,73879781
56104858,55675256,57764902,58014389,57257036,61128745,58145096,59130524,100625019
57741918,55835681,56840134,55932862,57542457,60646449,59941324,72130144,76409447
56317763,55682884,56633083,56540195,58049903,62086995,109313887,69379739,95856647
56368987,55637902,56358065,57089308,57020803,62540252,84381351,59873953,70478657
56480511,56483472,56423190,59840819,57435261,61776609,66484656,69169986,84583710
56218029,57511461,57403629,60392790,57317221,58575962,60495699,67828159,73135851
56082290,55680245,57145045,58905503,57272061,57384143,59715819,60922875,68518259
57952493,55657562,56618110,58121112,58163991,56908911,59344101,70559579,73288497
56475233,57607548,56474508,57510858,58031992,56981401,59085953,69219940,67635562
56395960,55597551,56478017,57796264,58228717,56975813,61054169,61278831,88189166
56353895,55647789,57393665,57115072,57445097,56811058,61260844,70430810,100635154
56718649,56331980,56714271,57206091,57005412,56891213,61291865,68471218,93122063
55636010,57486802,56350007,56791446,56914750,57288091,61468276,60765097,72771075
56631033,56983789,56464321,57058421,57012874,58128321,62049864,69361042,80420627
55694212,56386471,56523225,57141291,56661757,58100083,59912343,68445884,71712668
57359564,56634781,57162711,57789492,56540913,60619167,57732833,60837741,87159733
56252736,56483245,56786819,56293780,56032890,59224960,60326744,69174431,76576545
56027883,56561968,56496137,56121527,56191114,59067425,58257405,67659474,78311309
56406188,56792847,56557897,56086354,55943145,60975098,58542352,62071286,74083169
56794114,56399112,56577993,57001459,59317282,60912073,58592945,70170196,86952126
58591338,56540573,57306535,58695235,60580138,61328054,60100957,69268229,71251952
55547133,56423393,57075987,56959374,60441633,61570699,59405295,60978580,87946001
55699217,58363748,56451766,57037776,60594436,61111079,58685375,74159640,71095498
55454029,62571202,56852014,57206989,58391204,61615863,58524584,68556164,85537394
55227982,60455322,56648991,57026477,57540724,61093392,60334040,61899041,71456036
55446779,57832748,57452142,56935421,57656258,60790090,62188829,74175344,85357935
55448226,57566951,56874215,60359485,57539819,60765565,59254573,68785514,75973920
55204662,57434548,56529983,60243251,58052406,61337438,58233944,62640264,71341567
56594282,56540792,56492276,60032917,58041829,61324338,59423802,76602587,76312636
56450576,57045304,56514524,58319096,58236964,61337198,61776745,71431610,82270537
56085648,57250812,58043845,57361733,57789784,62138842,62240793,62927544,73558881
56035951,55637178,55590712,60048848,57231889,60963369,60474236,69572780,81588752
57020813,56555149,57142281,57204468,57227113,60722797,68162837,68612844,70374388
56237152,58491622,56951943,57412008,60195152,60574444,65022052,60475110,64210808
56618012,58748476,57670731,57151461,57356770,61349832,59545569,70139264,83000872
56623712,59540660,55966239,56834177,57442307,60575558,58898380,70082383,70852850
59147013,59608946,55871114,57589878,56668322,59164811,58618405,63489575,81312588
56751895,58630863,56250069,56197721,56722293,57862812,58623867,76805261,70013796
56528766,59105912,57109626,56529917,56397881,57986900,58936566,68581284,67053173
57560600,60124323,56856968,57833938,55666116,57434036,60484206,68376485,82166827
55460496,59956604,56148809,56454688,55622272,57699631,62005525,66907724,74819338
55554795,60263400,56234573,56571696,55948743,57777106,61807538,68422104,72906183
59555878,58915488,56758825,57320026,56743191,57796516,61468197,60725042,67216058
59037172,59008283,57536620,57185655,56497455,57779383,63527412,67019338,66631091
56660733,55689332,57591630,56917785,56484582,57650807,62980760,68593094,69122628
56474163,55440607,57302707,57384370,55764066,57731958,63223928,60749244,72466307
80489987,55589698,57312957,57095179,58361949,58663101,62292063,66616172,144126631
88418415,56482223,57969016,56913517,60173838,58531318,62815297,67754997,79755227
68149336,56596394,55678458,57174427,61349272,58411290,61204441,60233456,81509811
55789766,56399226,55611980,57387906,60490315,57990462,58835205,69649037,70722785
55458385,57398654,55438881,57115334,58046977,57746439,61510166,67831508,104749066
55547091,57069099,56421869,56904888,58153467,57726976,62235120,61421149,75281103
55492803,56540115,58254982,57074839,58073065,57381801,62223113,70436180,87342036
56053158,56838973,59727176,57456184,58103824,59581344,60267711,68533784,70675682
59469873,56446707,60059397,57056288,57320220,60527539,58447449,90347892,82299537
58989282,56360408,60814250,57246090,57234797,61124218,58142238,77869186,71446949
58784776,56762605,107180194,58015842,57186143,61080459,59140245,73156667,80267846
55221855,56351826,86412209,58111413,57721633,61099553,60968163,60395287,72139907
55083062,56460041,112140978,57902550,57091482,61443831,60990041,70840593,87322908
56732908,56717159,86709988,57829323,57372325,60769050,61309750,68681658,72674111
59848920,56389447,81162889,57873017,57703554,57811092,62663597,62857456,79580964
62319543,56187667,65060238,57903017,57788032,57907771,63001315,73388303,75629735
57857154,58686407,59249983,57876610,58165524,58462440,62247851,67357664,81757420
57350197,57467106,58521171,57513526,58124391,57218967,62200542,60354632,69792225
58611702,59458563,57978981,55956620,58083765,57339861,62768679,70229436,67433660
57083060,59903913,57974982,56179162,59967920,57050368,63130666,68279719,68902313
56543138,60184894,58242648,56468520,60527063,57293230,59477967,60130226,69808632
56541663,60126388,57874970,57050512,60331525,57256110,58282894,72397776,70065152
56370851,59772097,57303541,57220412,60971967,57225238,61694017,72011843,74254626
56778012,57543439,56974716,57163984,58395192,57293150,61456151,62093743,71876188
56475166,56324246,56890476,57951621,60647378,57001868,58900323,71028783,90109685
56496290,56504829,56788944,58010711,57353752,57006444,59852661,68644005,70629115
56397337,56567431,57453808,58096701,58330984,57064182,62299715,61060268,81799592
56334753,56324213,56735842,58015095,58175177,57518765,61863151,70920529,72955957
56530858,56656037,56509958,58060390,58060241,57519754,58809637,68665332,78432190
57374358,57412579,56482708,57705287,57447695,58191795,58630186,61000420,71586804
56672655,56868029,57684609,57785542,57156244,57912609,58981895,69647335,84000101
56284539,58104365,56608017,58978797,57248611,58048670,59282802,68574631,73219612
56312934,56561230,57055108,79073421,57512047,57836365,60118883,60362018,89023807
56215811,56682816,56916655,89309201,58817989,57830590,59557385,70036666,73524575
56291203,56885443,56331561,73866680,56463308,57753504,59611844,67709367,93120060
55969216,56439165,57050372,56590501,56247799,57936660,59552769,59930363,73023373
56454354,56519463,57835083,57295088,56381495,58525840,60625485,69793987,84839411
56573402,57321339,58399295,56935708,56586770,60929478,61671499,68576980,70868351
56289078,55531627,56833440,57374343,56280396,58393598,61475992,60750117,84593679
56135967,56395450,57075163,57796447,60447935,57733355,65405101,71977625,69985280
59878968,58062912,59323722,56118791,59085633,57965294,63084963,71837932,71120214
57462641,55919164,57716017,56134197,57173437,60248001,59521466,63982865,89679005
56627314,58099554,57483218,56939936,57174549,58713445,60802425,75087748,90422144
56512155,56834687,60521167,57432913,57705258,58037045,62767878,73269347,104546446
57081496,56539061,60629556,57025407,56985820,61458101,62717993,65569088,103771531
56843481,56713891,57697225,57151736,57044216,59088275,62700528,73297419,105221630
56140226,56162289,56862904,57601245,58838981,58689263,61986652,106185860,113112459
56509870,56650431,57659374,57120872,56810894,58827142,80571897,100066647,115888927
56470324,56703334,57103760,57134072,57369594,58178964,93203493,108287963,110065245
56052732,56444871,56741447,56950715,57623548,57664548,70967791,88978281,114351313
56237459,56719201,56755186,57489545,58953089,57814676,59064226,64054824,108665295
56587981,57583976,56955939,56989842,57546687,58037378,60677786,70994000,116700617
55412834,55540314,57201259,56842949,57564947,58586683,58958493,68991238,107491718
55327334,57222056,56509746,56981186,57277828,61107798,59441090,61295148,124022284
64401501,55751837,57679467,57490945,57161941,61185726,60496347,71027274,112584047
59051771,56727746,57109600,56839636,57499933,60662425,63019517,68705483,125571466
57371322,57389206,56923589,57749056,57599883,60677646,61708144,63121911,112072768
55458170,56965449,56749455,56810332,56815355,60860835,62188272,74785848,129119519
56371227,56687014,56504471,57151216,56701291,59434557,58003318,69109723,111805269
58248402,57324207,56462388,59170700,56622646,58878870,57428805,61576820,92375126
56212986,55546495,56685765,79624694,56989842,59150076,58819380,66814094,90390044
56435506,56503979,57484441,64331496,56667033,58785285,60056994,67931274,82906515
58515559,57816430,58512968,59245586,59763060,59883132,60112572,61139284,80854313
55278581,55842826,56387488,58669400,58886436,61293144,58630634,68981396,70633679
55751735,57594504,56444835,57110689,58267668,61169428,58719991,72593799,82067943
57135689,56643627,58247944,58866510,58204315,62126478,59099035,64600410,72243775
56429952,56566989,57307698,60308982,58074060,61384985,58997855,66988084,72260908
56489423,57465841,56522807,59091038,58095229,60802087,59309354,68191543,70111191
56539636,56592738,58868050,58970663,57263970,58796706,58565814,61100323,69037274
55896943,57151080,73627380,57271989,58109026,57812387,62020465,66548881,68487518
55841542,56713976,84741037,55751537,58188821,57299371,63747508,68285384,70912973
56197797,56563194,60300490,55686556,58251989,57875942,62991352,60835775,67098361
56246004,57326525,59465195,61042669,58346219,57229614,63070914,65539188,71285178
56431675,56901101,59359785,60972079,57448388,57129751,62211585,67662399,101820253
56262829,56642573,60119458,61031367,56674951,57803710,61875808,60852392,105083685
56260924,56603879,107261426,60697194,59249851,57914233,61468851,66196950,109232312
56481032,57227071,86996118,60774759,60777409,58119519,62529367,68873931,153810109
56483708,55574837,93085713,61082671,57869534,57804437,62889279,61998344,82521842
56536038,55823450,75960282,62005934,59552244,57824821,61805599,66798980,83780069
56547676,55662152,62621051,57564381,57889429,57877492,61821307,68466251,74396894
56422586,55936406,58912455,57010017,58047000,58060582,62602296,60622205,75088450
56168930,56723333,58151513,57275376,58314830,58368134,61802973,66233694,74434090
56360225,56694129,57712129,57518025,58435968,56775232,60114888,67797585,87814826
56763031,56410510,56931543,57067422,57738276,56412858,58850539,60613413,67879618
56282445,56479675,57493800,58746990,56979462,56463537,61020159,66355760,81042244
55961975,57661826,57147625,55968264,57570385,56515736,61927287,68444161,73285579
56316901,56849584,56877809,56300920,58139050,56509993,63157048,60964056,82572547
56311994,56537295,56909083,56290948,58176360,58299649,62320169,66127721,76994746
56317163,56507429,57431011,56437692,57372257,57784189,61763722,68551933,84575157
57701426,56645793,56388109,56449149,57599030,57731981,61210776,61089246,70863550
55299156,57855832,56123883,56286034,59093583,57737138,57734464,66192729,66048077
56904226,56696570,56541362,56302536,57329636,57895824,58585265,69660624,69981934
55787910,56045294,58419820,57031191,57600851,57686420,60344860,60541830,84300547
56447500,56564254,59454752,58588166,57470419,58002255,61590596,65528737,69437537
56259661,56770053,60731527,59735569,57393678,58032512,62293703,66880145,80393276
56348715,56628783,60756568,60557504,57223853,57861874,60628589,59462459,69990011
55996924,56588165,57801373,58978549,57454872,57905893,62631694,65423233,83570282
56163780,56358881,56600368,57092876,57341540,57938983,63399084,67129554,72469802
56250967,55672993,58048784,56905784,57177574,58018241,61063452,60956566,79690909
56285274,55599778,56861263,57252989,57468884,58905355,59011675,66260113,75168535
55963764,56004973,57260927,58360942,59721298,57988759,58906709,67937179,70836302
56305004,56696264,56992543,57067764,58312478,57975170,60539894,60969829,83175548
56413740,57779196,56548284,57126811,58766631,57737235,61394581,70200252,72162260
56490843,56133010,56481838,57569952,57813606,59717541,61721199,68532137,70093350
57556798,57932426,57337974,56916086,57253287,60956300,62079407,59956113,79168293
57261749,57333034,56107898,56865100,57540702,61117221,94254954,65868036,72682903
57708889,56554534,55837807,57245133,57899503,60924099,61791982,67876042,87554759
57116534,57256565,56244093,56407894,57316283,60669354,61063188,61171167,69992207
57143753,56499859,56484707,56239978,57368094,60872169,61599475,69597386,80605892
56384097,56908108,56472153,56691080,57531023,63415249,61563914,68550566,73530151
56346071,57089902,58583678,56453954,59092196,61360279,61563700,65678412,69160053
55706173,55605653,55870233,56057727,56137374,61496726,61711131,70708107,69332090
72421354,56638235,55896670,56139515,57445135,60682781,61581500,72717838,68559342
66607607,56498353,56316030,56154148,56604168,60667002,58176685,61564220,80632466
60006161,56550073,57577419,55953364,57309006,60624316,58887616,69545452,70432176
57607150,56811194,56193978,57984518,57465053,61585255,58944781,68955952,64650341
57350804,56255198,57107627,60050628,57032003,65258005,58376484,61262371,81971401
57829498,56826282,57199889,59751997,57180623,61639770,58007248,66403659,70991716
58235612,57625960,57835052,56061775,57150845,62250104,57254809,69764987,85158140
59232019,57246044,57540856,56128131,57136128,62962996,60128227,61713933,69560863
57262166,56842744,59050642,59066603,57894476,61402540,61367725,67185688,68789196
56743591,56776636,55865865,60309043,57189621,61210985,61379979,68664767,70096758
55710927,56391872,55820798,57300430,56966209,60292540,59981956,60825878,70230025
55437243,58357183,56484406,56975678,57411503,61512075,57251942,66818323,69054004
55618990,57427066,56592552,57191109,57166581,61133483,58016675,68699982,80790336
59491565,56481875,56871104,56888779,57016769,61313717,58637377,68036989,69674810
57242781,56799106,56822799,57023846,58572889,61154447,61657721,71273048,62969469
56334372,56746354,56574525,57209954,59559219,58780067,59285113,70113809,81781661
56458342,56861413,56660342,57260090,61402349,57147990,58517787,61481784,72599022
56933536,56698530,57079655,59929857,58847455,57125507,59401199,66904350,71296431
56181054,57511101,56968689,69177265,57834687,56803582,61429230,68509279,66869003
98125680,56914957,56778606,60249519,56971609,57167665,118368543,61308009,64830061
91510366,56673438,56468774,56478168,56654705,56769201,87027194,67887562,83604698
69079070,56707116,56647435,56569999,57650447,56996712,79437790,66652224,69247049
60353541,57290613,57068226,56246562,57200414,56808132,71428046,59014376,84422236
57996364,55827014,56823746,56774690,57490825,57099573,61083047,65080741,69906665
57533910,55819761,58333616,57815718,57234352,57011630,60078065,66692334,84512395
57391052,55716581,70482047,59983449,57988336,57059415,60788654,59322080,88499038
56649353,56216050,68627956,60662977,57703881,57021346,60097428,67317611,111234437
57158269,57375431,61340809,59579398,57417089,57054192,59368774,70913453,74048426
56800320,55670126,59426718,58020207,57117364,56692849,58845951,62724675,71664582
56326368,56381232,57923861,56979187,57257897,58075833,58973285,75914052,70504898
56591533,56981603,57124457,56704571,56702287,57553154,59633285,70490888,80818251
59750690,55749288,56902360,57157913,58379063,57803088,61349312,62559397,69899995
59704274,57028443,56549515,58994115,58392818,57540355,61227351,77521480,63358996
59257223,57426038,58535846,59717023,57482209,57657477,62272543,70480898,83955221
60553662,56933804,59210590,60284220,57252734,57757907,61838963,60762306,70749020
60461349,58260857,97472054,59883587,57294520,58002259,59224033,73705144,70728428
59410214,56884886,91866500,60908707,56759715,58339917,57949267,68546571,64513424
59170146,56802426,74898138,59583901,57155238,58857502,58539920,60867308,85024699
59994438,57983249,66961365,60160872,57177761,58187391,61766214,70283007,70051188
58830889,58130811,61883859,58835579,57264351,57826378,61975474,68220702,68607654
59715831,58040554,60633052,56825611,57179432,57469403,61651452,61035045,71387138
59574257,59356796,58772934,57096746,57569833,57442863,62060043,71025126,66772662
56699743,56696801,56478973,56856006,59182978,57418436,62030348,68862215,80745175
56913451,56605040,56411599,57137720,59054481,58042907,61435990,62608036,75030718
57368657,56011518,56423078,57467111,57799774,57375492,61578495,73253385,88554589
57309591,56276123,56148550,57935732,57420637,58210919,61543302,71827857,94754853
56757127,57514239,55483490,57301599,57227466,58104330,62463987,64242299,147773604
56345380,56557764,55843468,57381057,60388425,58177211,62082243,78117778,99001513
56116691,57879387,58197638,57526111,60364621,57774696,61879139,69752490,83198902
56186035,55762494,58452827,58384476,60303372,57895730,61280579,62149731,86286009
55416662,56675558,58638545,57329924,58265253,57784341,59516737,70353542,74393104
56295214,57811702,58264440,57201945,57469670,58136431,58452096,68820416,117045333
56446140,55765219,58537972,57038755,57037559,57638312,61629009,61665939,102617557
56388584,56452849,58281480,57019451,57922160,57954568,60017085,70256409,89525898
56234779,56269528,58331736,57437891,57967614,58055829,58562993,68331647,85433607
56461552,55627196,59194885,56950068,58087817,57839476,59178410,61057418,75802052
56391953,56557524,58704431,56533717,57505921,57652548,61257609,72762976,82550414
56528121,56537177,59108798,56959950,57080517,58074701,62156175,68068743,71638060
56554933,56597026,56989283,58911285,57088669,57543137,63539183,60836827,94864006
56391184,56470449,55974426,58325656,57810958,57890134,58670856,75327270,71346823
56238396,56980957,56134659,56945066,56985951,57725007,58264015,69728577,80633499
56301550,56431112,57655782,57219875,57303649,57940394,58957978,60169109,70067108
57345329,56443628,56231808,57386516,57328257,58713105,60383807,69135277,80952702
55537817,57022601,56117719,56537869,57309196,58615194,58241126,66750180,75004875
55451013,56647346,55540105,56385036,57477250,58696589,58623797,59574864,81198038
56958330,56775406,56144577,56316904,59908499,58407987,58735711,65796681,74920046
88613806,57017646,56945344,56241263,57426271,57875053,58461657,69899565,81937028
89335694,55872121,56680927,58147027,57537880,57893983,58703541,64866172,71640994
84089080,56755126,57919807,57515774,57210696,57444114,58917304,75396800,84848263
55354492,57229983,57549896,60225865,57956730,57602442,60520216,72136237,71261697
55494452,55749532,56878739,60094942,57988149,57652343,62386038,61068567,69084847
55607161,55729509,56512335,57213904,58070431,57634977,60485031,69651597,81663025
55505067,55865021,57967875,57272838,57735438,57759731,58617892,68282291,75160505
55475238,55829405,59428535,58309644,57594790,57620472,61116960,60295840,71177346
55657923,55812336,59615313,57671885,59490509,57649900,62101906,71966085,85876546
55441845,56472881,59646609,59315015,60535895,57682496,59795111,71230948,73826779
55584883,57738477,59640871,57446288,58490000,57793219,58537533,63491676,87714820
55563290,57155372,58136527,57174687,57009610,57568475,58657982,70063828,71240022
56129657,56814021,56640061,56927019,57278116,57790759,58520044,67529157,66501117
58446184,56626698,56286518,56625849,60112238,68020744,58567346,60098084,66921358
57777812,56527478,58071917,56530853,57532950,60232621,59370904,69408968,66473501
56299422,58744931,58998662,57684604,57388313,59713841,57597902,70082257,69044013
56273809,57495666,59578585,59273446,57284830,59454151,59990057,64032654,84983067
56414983,58495213,55969869,57402170,57784572,59933854,60459077,73480914,73751820
56298202,77348297,57180664,57067863,57630196,59476671,59870206,72519294,81405295
56053928,62957441,57512298,57260948,56987748,59583218,59303671,64982846,70403318
56361789,57658362,59433983,57204937,57145184,60093576,59220937,70733805,84066316
56482825,56227881,59998587,56750542,58756215,60825228,60867694,72023819,71106395
56062185,56463722,57729835,57064602,56693373,62151098,61664313,64267814,83598350
56297585,65677160,56616959,57301530,56334302,61971846,62597175,72915850,72510748
56371344,78259953,58262813,58488950,56138072,61491464,62487637,69060216,76373992
56418599,66182988,59686262,59976423,56722565,61464624,63264834,60632311,72258649
56735376,59011676,60115229,57630057,56099135,61269002,64513834,65835984,73327922
55807861,57499934,58065022,57836591,56088071,60823928,63661169,67560082,82856330
56512148,57113956,56583583,57676575,56584278,59297281,62576286,60436333,71091176
56925891,57497839,56838983,57499615,56421466,56982037,62584464,66220456,80170776
55658712,59569963,57839505,58389813,56150996,57004531,62994468,68052425,70156438
56361700,58379304,56619476,56135837,56247643,56842877,62792588,60732520,79000617
56255088,55477366,56509702,56371042,57057698,57178586,58641947,66323279,73268763
56134919,55841058,56568948,56186497,57148986,57131018,60068702,68033479,81332566
