x86 FX b16,x86 FX b32,x86 FX b64,x86 FX b128,x86 FX b256,x86 FX b512,x86 FX b1024,x86 FX b2048,x86 FX b4096
56198684,56548272,56418732,56213212,57721094,57128198,61122284,62242931,70847080
56542967,56712542,58120542,56009968,57971358,57146572,74822366,71975689,78709433
56786598,56908467,57562448,56161365,57545173,57082651,63443069,71096803,68691668
56355999,59000422,56401559,56004462,57693637,56990194,62914501,63249947,78789529
56403235,56514216,56638269,56780034,57352564,57048277,62643292,69038579,70061492
56140240,56578257,57174750,57040607,57003285,57032578,62334103,71357620,79452606
56278683,56288040,57013866,56829374,57444255,56986258,61597507,62980707,70195866
56756669,56514027,56735240,56798267,57224002,57136631,61933735,69327810,81129521
55545093,57348430,56810148,57262562,58858418,56690611,61884957,71593113,70714630
55675510,56790989,57456555,57038287,57853676,57115712,95735119,66415326,84207758
58407990,57406564,56941974,56636624,57450134,56891815,62149399,72684105,71696025
59013241,57280685,56824646,55455897,59695019,57288611,58237909,71257135,67840354
59396381,56575264,58001350,58026132,58935355,57165089,59396525,62832589,81763603
59003680,57460499,59779152,58889353,57623189,57461607,60225276,72149468,71304448
56306694,56991630,59510193,59705305,57464314,57727173,61932856,70997526,64573113
56876300,56631366,59586287,60239190,57549682,57679767,62474936,65015438,80765744
59280920,57399511,59544465,60108357,57322619,57693284,61815306,73262826,76324494
59743946,55952113,61326331,60518790,60317128,58967002,62400731,71395949,82338150
59305157,58159947,59739147,59239308,58796255,58533649,122950541,64150252,72948156
60778182,59263479,59251180,58868932,58567392,58360474,83959006,70167020,85673057
74654568,56734923,59812760,59366708,58172161,57882562,61553871,72259633,72660550
58865276,57639222,56844589,60290284,58252852,58210358,60934893,65118461,90072299
59871953,57088890,57183532,60138864,57781652,57710510,60889863,69615045,73174305
76103215,58036954,58932880,59519067,57429054,58689466,60826026,72033475,86821856
69422480,56497408,72124905,59995742,57681264,58552584,61059963,60747731,69759810
118304533,56673042,61786473,60268831,58844038,58841347,61029094,65416545,81135158
78642014,56806165,57652276,59795113,58434500,58067647,61359328,67805251,72408600
64222455,56242002,56860706,59793234,56514220,62142805,60732227,60479187,90160502
61356682,56770747,56770564,62243710,56097627,59849975,60714503,68305921,73713219
60800857,56814630,56502034,60451965,56756961,60279075,62309831,71105633,88727452
60954164,57799729,56390933,58476168,56258108,58664043,113049874,60971456,77069828
60125172,55849687,57716255,56804732,56129319,58322302,75210884,68676914,88259563
59679355,56417744,58718852,56509650,55882163,58539652,63905350,69269999,69385142
59914494,57447371,59592771,56271961,56783080,58529940,60065619,60854036,84106760
59476557,57543622,59153079,56381725,56711262,58720245,59978825,67836460,70934560
59541540,56987287,55976281,60837895,56963154,60983936,62332036,68861006,82787284
59658716,56763062,57246457,59112284,57041941,61228638,62256938,61371054,69277224
59683520,56699070,56695175,57297734,57993337,61384911,61855543,70564547,81447120
59989289,57108629,56562360,56969312,58915824,61379233,62743101,73338895,69472206
59388501,56903289,56530654,56766805,57654894,61363386,62038037,63625511,68457130
60041698,59685168,56674083,57244050,57475352,60912339,62227363,69826108,84187993
59637832,78978780,59087857,59455017,57470982,61108766,61946745,69094288,69220250
59862191,62343168,56621345,59953320,57979683,61214711,60713498,60968838,71376238
59255360,58315721,56692028,58725681,57456530,58434675,59291072,70343410,72095795
57276144,57674587,56621926,57440058,57644498,58156548,60463487,68879135,72781872
56595338,57721542,58078263,57056404,57589060,58273823,58859526,61041081,80068635
59145198,57186548,55843428,57190350,57024211,57776167,61293673,72151521,89814893
55580454,56751850,59431868,57296810,58108312,63351013,58949658,72106396,67117085
55603698,56594723,57551124,56902296,56759640,62196475,59789602,63742703,84558715
56669936,56613083,57118222,58274963,56679391,61682788,59010590,75613063,70170443
67406394,57633182,56485644,58558462,57855227,60017835,61237147,73365591,88025254
56406239,57748385,56391598,56589993,58229877,57661065,61456116,63932092,71080102
56268528,55740874,56596827,56994326,58349532,57627984,62103602,74392923,133417878
57015088,57668095,58806032,57153967,57484352,58117792,62436863,72550591,79114680
56302838,58141789,56598446,56932946,57563976,57798702,62032831,63878532,77986935
56152986,55954139,56492412,56478960,56900458,57822256,61669345,73036928,84373274
56519786,57503275,56232928,58185597,56869386,58835877,61474754,71850447,69666975
56376061,56376516,56428403,56380453,57586615,60662680,62155814,63474564,87677860
56484046,56670043,56434576,56125623,57595352,61081399,62102060,73663102,70970663
57302391,56545701,56356554,55904183,57993790,61433061,62697602,72617145,87493653
56925669,56765268,56195684,55665024,57208498,61394190,62265278,62748364,74942698
56449281,56485258,57299543,57504321,59560300,62111881,61903265,73644009,85446439
56506978,56463356,54892953,57665197,59969663,62111375,61659422,72845370,69846737
56298655,56605062,56188262,57347304,60403807,61866997,58445278,64202741,68375960
56483655,56622454,55969661,57168584,60384352,60766017,85546689,73706879,70759040
56319038,57386821,55937085,58239466,58268496,61202795,121773352,72692874,86679897
56422573,56994751,55808744,57363911,58272931,57654422,77995653,63665666,73212275
55998182,56774021,56480382,57132032,58308456,59419188,63170683,73410730,84686669
56405992,58312395,56539019,56951541,58530960,60970996,59891244,73889500,70886774
56551321,58617475,56861103,57243056,57624020,60726668,59706291,65652295,72669908
56344010,58936469,56644111,57413565,57511531,60943813,59727009,74181800,67436880
56845189,59541589,57339199,57278807,60581993,61530794,59030201,75757397,69687961
55913959,59060458,57001333,56507219,60305926,61405671,58845813,103322053,71315338
56533877,59061639,56687795,56985817,60307479,61237840,58407058,82155098,81356894
55900933,56786523,59174427,57222342,60401741,60894640,57894626,72601754,77203390
56444886,56677154,59272220,56769471,60436251,60810580,60737883,63740797,74596268
56464919,56745312,59814092,56843509,60843479,61245716,62426037,73109126,69338340
56415126,56771789,59479621,57033419,58421920,61116333,62059534,72055313,79856352
56479876,57165635,59297831,57356148,56737980,60454049,61782440,63191846,70124343
56455025,58357210,60413899,57083052,57674283,61412790,62694778,73077266,79224088
56436433,56774626,59799221,56915979,57643973,60743043,61131804,71189527,70960630
56416347,56780940,59868490,58319319,56966744,60776111,62075786,62916083,78914095
56256562,56680730,59446146,73868703,57305593,83247177,61771078,72166436,68762160
56256803,56667030,59046351,58390067,57743130,68313247,66386501,72545543,78591789
56379046,58146329,59926253,57724432,58523312,63828434,59235467,66473350,68449682
56027389,56548386,60668693,57489460,59823619,62903091,58491640,117920729,66934242
56218735,56524357,59147755,57348563,57493286,61860186,58735419,75058710,67120200
56221779,56750308,59590259,58096699,57869213,62053730,58808187,66511685,67082798
56458058,56932931,59569592,58006477,57325072,60482066,60315520,73805011,70074107
56188775,57526892,59225923,57739291,57344692,61482731,57786820,71897306,66478805
56589110,57070219,62150301,60391093,57124639,61487770,58692069,64140318,67487483
56394783,97685171,59301419,57660840,57520043,61459552,58218898,74046720,82932132
56209494,91784031,74756134,57272710,57447399,61334194,57677526,87638881,71118295
56782531,69145017,60534009,56730045,57035735,58386424,57946438,90433205,67822219
56615824,60537628,56839652,56969249,57485884,57672370,57556014,73783996,79537281
55952033,57989474,56773313,56275762,57549957,58135327,58917014,72224950,73366143
57786887,57796011,57296528,60536299,58276272,57527925,58103372,64413194,68527172
56339571,57414635,58321619,60403793,58113663,57871381,58970843,73522536,66755166
56414492,57322954,56808296,58089373,57646433,57654896,58752947,72167268,68980399
56449601,56818454,56859170,57426973,57871481,57707518,59344147,63168498,81187723
56405179,56593626,58169206,56383603,57441783,57881849,59165344,73503142,70093901
56251598,56831886,59424306,56541376,57639248,57536232,60220156,73122074,83193521
55934429,56291296,57491656,56146717,57451158,57210611,61777617,84569232,71543385
56494615,56516290,57524413,56514428,57375583,57289413,58821489,76370634,80198100
56068223,56687337,58375954,57127510,57544056,58239399,58998809,72431834,72501391
56362377,55502746,55821697,57411536,57320490,57820542,59323283,63826350,80733185
56299835,55838848,56632728,57022889,57620447,57732216,59190113,74217921,70609966
56135849,57533312,59620505,56945732,60616197,57995298,60902393,72425219,80695169
56061652,56918336,73239308,57062286,125965078,57231621,62515099,63700005,73698925
55764408,56711992,88638561,57662592,102597932,57304115,60641383,73596053,76783201
55615658,56512375,89965199,58705825,118516021,57830955,58587193,117202668,70803715
55633857,56483715,83601323,60079473,85787793,57874146,60030276,96085061,79829762
55635275,56375399,58775878,60077222,67214653,57783920,75407085,78882920,69929517
55391511,56214638,58161669,57739051,60510978,57605749,67373250,70361688,63817407
55247837,57382155,56981738,57064062,58525419,57913418,61902051,61015772,80374025
55497594,55539462,56773929,57621308,58425022,57799826,61094825,70766756,85222967
58480905,55644139,57469048,56039844,58522169,58829236,61909631,68848061,82255382
56407394,55552298,57398150,56438003,58248273,58698359,74003703,62144087,73148686
55662762,55764063,58264637,56622442,58304449,58326896,66082853,74413287,79972178
55615168,56323047,59412153,56352637,57689181,57774907,60363958,69150587,68526269
55627423,56561514,60194367,56110715,57331264,57959685,59125367,60725693,67227396
55541476,56866983,59650634,55914146,57314423,57731818,59662165,70567365,68374807
57871172,56649425,80677134,56646244,57370643,58669145,61487692,68883316,79623808
56005478,57361097,91145184,57195770,57262459,59055796,58737239,60970227,71673831
56500149,56043809,60020640,57035398,58197402,58698474,59276728,69527262,81589556
56371862,56659004,117500751,57092418,57748202,58225702,60484234,67998767,85923596
56573022,56611973,82515374,57815120,57214999,57769830,57867873,60452710,85853253
57399970,56823763,69208058,58025405,57194306,57118296,58390995,71803189,77727226
56954847,56230799,69486683,58693652,57487897,57328291,58695340,72407392,88577567
56136812,58031108,91239477,57415284,57590613,58114018,62820388,63211286,70722658
56470408,56690848,91448091,57067398,58350066,57767591,62471780,72699823,103494592
56252208,56167124,89782013,56991014,58411432,57944250,63787381,72232683,71847712
56300258,57377230,89700130,57148216,57260459,57913086,60922015,117840303,82102924
56137662,56910845,85192888,57304989,57830641,58025404,59817258,84809079,69953482
56085591,56495985,59725372,57026404,59388093,57443854,59355921,75349663,67186410
56256796,56616933,59222076,56949825,60302804,56724311,59499402,61048802,66170144
55966265,56547880,59904027,56870669,92530997,56248558,59622159,72360168,68848604
57177835,57287602,59387599,57258422,70181407,56618494,59449249,70893600,79703161
55697465,57080897,59817426,58600933,61991654,56708164,59389639,63136211,69045492
55405321,56755094,59748242,57036803,57836657,56405683,59027991,74975614,81374954
55572237,59541781,59928233,57590639,57651780,57667510,59988965,73052004,70743912
55942251,57360824,59364334,57305126,57678186,57856268,59660520,65767371,66641757
56294033,55659921,59484560,57170760,58110959,57518375,60933376,75346600,80172608
56526292,55772969,59746876,56957419,57558745,57372556,60398410,70128206,69682833
55639625,56458382,59415361,57433744,57475732,57330717,59552877,60707032,79308838
55894492,56465569,59135352,57264519,58616739,57412811,58734153,68116781,74485041
55983855,56388169,60069885,57039101,57400079,57361134,59905091,71639214,79138644
55418519,57207355,58792355,57958176,57647704,57294825,59593266,61671521,68455546
56965106,57328296,59742217,58061736,57466180,57210188,59661049,70836585,80373632
56731410,55714021,58793018,59491971,57561672,57439258,59381645,69165055,69873537
58089007,55623084,59602772,59031086,57792631,57169230,64277833,60904664,70037092
60192881,58397382,57127663,58241950,57451739,56808400,63043053,72158549,68823348
56518381,56603645,56499351,59364159,57551371,56164566,58603635,68940928,67694793
57757415,56586483,56460223,57911388,57763542,56382311,58307221,67303277,79855415
57652309,56300355,56262287,57132433,59070441,57239008,57779356,69403207,72891928
56406200,56506503,59169775,57354906,61943496,57208305,58710478,70046865,81228251
56291797,55830009,55759758,57969089,60812350,57427525,60064199,64271958,71428408
57030180,55430728,55960363,57860003,60387813,57345130,61891869,69933170,111243964
55458862,55906319,57866129,57806992,60495873,56739029,58354892,68834171,73934413
58077830,55713224,55869175,57980485,59855083,56609771,58533845,61169015,71063886
55750079,55796931,58348610,57681648,57746906,56283424,58281939,66309143,72640168
56241328,55656904,59682892,57979807,56153170,57043399,61898345,68224492,87833622
56519236,56640981,61056254,58025523,56434618,57166576,61241978,60044126,113585668
56758199,55357629,60107200,58120660,56247355,57599790,56987240,65700493,99669751
56244176,55610838,58538554,58220218,56985563,56923731,56941552,68557575,72987993
56244575,55585639,56455055,58057800,56818257,56723987,59002831,61098294,80467063
56401463,56016163,56535334,58131081,59270358,56108033,59978081,65860563,70009832
56349060,55730310,57281398,58270032,58624601,56842051,58579836,68585172,79165294
56057133,56624533,57073792,59527828,56373789,56797159,58118220,60477825,69163616
57188997,60155378,56596764,57677312,57054384,61860202,60627529,65986180,80677997
55345503,56954995,56426857,57320245,60978051,60638791,60453966,73610774,70250239
56149300,56294126,56675858,61051651,57011077,58431016,58603315,65342334,79477416
56034988,56352884,57448617,61213409,56868917,58083046,58483608,73504393,70187384
56127721,56405578,56953553,60770053,56867664,58201655,60338996,72859815,82153615
56264980,56559540,56688239,60526412,57090784,58460745,61526193,64463267,74891804
56251308,56479844,56370467,60178896,56033888,57854766,59204366,69644062,70915585
56012152,56070327,56621193,59408197,56128866,58281696,58385035,71676358,75940716
56322058,56391855,57576264,57050899,57026730,58801148,57979801,63052234,69789148
57051181,56445099,56922312,59502985,56719496,60202682,59085526,69760117,67125975
57839076,56665532,64689184,59439250,56806457,60920259,59121181,67838834,67985149
55545490,56388043,88985223,59276177,56248126,60145251,58560958,59569627,82933659
55484651,56395248,88664355,59322157,56431923,59675450,58644033,68638214,87441656
55732873,56355564,89408114,58197620,56596044,59841848,60566531,158754732,113537907
55463914,55770017,89603438,57890500,60578576,60451137,60419074,113999813,91569027
55580054,56130233,90966751,58187964,61072224,59910683,59174590,104645946,70093231
55351741,56822418,88972859,58124363,61110652,59884459,59549368,75320864,84141407
55274255,56834075,88757259,57289230,58901473,61009122,58977735,66656382,72356593
55654153,56658920,88729261,56566328,56728025,56522903,59134250,82617250,124084486
55615687,56548350,89767701,57098555,57393294,56754839,59900789,73568084,142343283
55527877,56492327,88868208,58288075,60249781,57306031,58859093,64399296,125560025
55471584,56167877,89165986,57735546,60678837,57211068,61121966,70104914,101868364
55515369,56472152,89526095,57050476,59244010,56805055,58842967,72198874,75186576
56396416,56659183,88632286,57454084,57669711,56308725,59446456,64138145,89427181
56309313,56995866,91326998,57869600,57302441,56523898,59109711,70006532,92363482
56269455,57197917,89865576,56986417,57259966,56319054,58752489,71629415,76947640
56144824,56892427,89787169,57357791,57863448,56445414,58977030,65659321,71667400
56301618,56591764,90851714,58102910,59426109,57371158,60242954,68859593,89529328
56245012,56625359,90403295,58117406,108300168,60722965,61144806,67017360,72241911
56410842,56807916,89872160,57893237,85620131,59508056,61183945,60317503,172245773
56578584,55620453,90384779,58091212,67621939,59554817,63648467,68820028,98131404
56784923,56277227,90330080,57483828,63485092,60867099,63414510,70422188,84247536
56331244,57435969,89849505,59282190,61140629,61178165,63068844,61960870,72015395
56541659,55667073,89199569,59343534,97224942,60965553,61910768,69192837,82419417
56321976,56506447,90323652,57874887,83791881,61379543,62072202,70601249,73471530
56279480,57117019,91041096,57866593,65245526,60964288,62000754,64071857,81213062
56519277,55682422,88807108,57345410,61925495,62185980,62580565,73433553,71111591
55825542,56642924,89056651,58183504,61593706,62136653,61054387,70777716,72559182
56353538,58096609,89105877,56077054,57255366,58122936,62579188,63526726,69226443
55977851,56376296,89528457,56601890,57759622,57397439,62745855,73001629,67417333
56499281,57091618,89283527,56421023,57295411,57819482,62133226,71484081,73338989
56398400,56379346,88877549,56352949,57563417,57692501,61511291,63667219,86159681
56160298,56249371,88545313,56226410,57649694,57622126,61049554,72691070,73679222
55964831,57267590,89019878,57815544,57348862,57576373,58946346,71258943,82492123
56061326,57033708,89023798,59738010,57761097,58017535,58555599,62715450,70726190
56273703,56764813,88833541,57563727,57431644,58682526,59428214,73102734,68485095
56273316,56309114,89874418,55755134,57341090,61009196,61929875,71167472,69437851
55681779,56317816,90403772,57461564,57559602,60733874,59617682,61574802,80458314
55878757,56488637,66483330,57070011,57250226,60104296,58489026,70456985,69500731
56335958,57231457,56069955,57407479,57474406,60139917,58789332,69604728,79018350
57394910,56793502,55802913,57061348,57763989,61541511,59260520,63381106,68558095
56351139,56631548,55924275,56843377,57392572,80201027,60951714,73997705,78789634
57142112,56214718,55874309,56998594,57192574,103993825,59500222,68942278,87032430
56289864,56397060,55831042,58501119,57705453,61583399,58970536,61037534,74842229
55977680,57237467,56993060,57102154,60290451,60288786,79454303,70218866,73796184
56283157,56730096,56766698,57151728,60140763,59458877,75873540,68321542,68525415
56034802,56447780,56256250,58099586,59485309,59338242,64917796,60380871,67982805
56294149,56369209,56572199,58014691,59347048,58497179,63936069,72282661,66631154
56346300,56512777,56775461,58587773,59569685,59105073,60300824,72142287,70831523
56500457,56604161,56610200,59134701,59308128,60753227,59574075,63641087,67542405
56280205,57496972,57448361,60193411,74137624,59945343,75772005,74509137,70148299
56286845,56741582,55771799,57709612,57405540,60689382,90626566,71802230,69899008
55925720,56428113,56066127,56757769,56997215,57166545,90730909,63808214,69281922
56433584,56479746,55598483,58009728,57003502,57444408,90455741,70911148,69523177
56205435,56289962,55916603,60004149,56637233,57490544,70162656,68684205,68402995
56072848,57089761,56007894,57916570,56713584,57544694,59883769,61250552,76063722
56472721,55494986,56327470,58025350,60482248,58289132,58483662,70190086,70454547
56507851,56273009,56039614,57153072,60133027,58026328,58579250,68865983,74587868
56309951,56190158,56372882,57980200,74525201,58724814,59126907,60504515,70604323
55886030,56403393,57112244,57428949,66762257,59781325,59450010,71429544,92500031
56098600,56324514,56829226,59274298,94483341,60483333,62240920,69341017,78032446
56278548,56536781,56713594,57039658,87232237,130290911,59187084,60954945,69151232
56345433,56378024,56780487,57056088,69214443,124132430,58639544,67387007,68018793
56316491,57458823,57685239,57887418,62110032,96763456,59009564,68403429,85639998
56531580,56849297,57692636,57750485,67401762,96275779,58882413,60942769,71451414
56334646,56421014,57556818,57879783,96141269,78745063,59834109,67331157,70515713
56243403,56647256,57469511,57714161,93952489,64183736,58188117,68190619,89362402
56128832,56525296,57850977,57832986,65471722,59633460,58630806,60219710,73960942
56567372,56252043,55866754,56110486,63304180,60578883,61586214,71050487,85686623
56476243,57249417,56227254,57847281,61207925,58440963,58577333,69242770,69977618
56310130,57090730,56834473,58095849,61910062,58617175,58842377,61195624,84603450
56466166,56949185,56466062,57897071,61609158,58459545,58866765,70358203,71632424
57145854,55438031,56968979,56346554,60839391,58415484,58775119,68900147,80627097
56518807,55315063,56716672,58517006,60253280,58359860,58723908,60903806,71925848
56576120,55161390,56972638,56985817,60305213,58283861,60189250,71776340,78880334
56564012,55641273,56667916,57388794,60206178,57361244,61644684,69513120,73368764
56366539,55957541,56676343,57083460,57933567,59283234,59538114,61630387,71243796
56318099,55849936,56866924,58136482,57403505,60683921,62043746,67060516,71217192
56032952,56026471,56533788,57525240,57357725,87621892,61247005,69238937,72362959
55697855,56955440,56389015,57088263,57772920,69428366,61872217,61389951,68027930
55445853,56531098,56576661,57175863,57315516,59932413,61261711,66620870,82639287
55424403,57057786,56855399,57200019,57668605,58554729,62124825,68227586,67494301
56230353,56799928,58386190,56789414,57284945,58406042,60986063,64526365,66530037
57799001,57843254,56003622,56738458,57439356,58696533,77910301,69973868,67919117
56281041,56053179,57687230,57708681,57531905,58665443,61650221,69436912,82597646
55977044,55819350,57300711,57120529,57287593,57939732,63128609,60769917,67328468
56255511,55806559,56088967,56995224,57407333,57870398,62126301,66742722,84587925
56779554,55622470,55593444,58194008,57645899,57744313,62725117,68344903,71101568
55678940,55300005,55286635,57596441,57463338,57957660,61396924,60641959,69931878
56067647,56074065,55210897,57070079,57433059,57681392,61147332,66664536,85936944
57592736,57265157,56212475,57875112,59259366,57974444,58846385,68138556,74098956
55829320,59449741,56840902,57280241,58542814,57901259,58408838,60638688,72497407
55861337,59417381,56650125,56916206,56095631,57869030,58840129,67681012,70560945
55687425,59449076,56538469,58855767,55895475,57643626,63456083,69641060,70723997
55533686,59604239,57179513,59072426,55948883,57713851,65814162,62520080,90197286
55678710,59384721,56788914,57628886,56730748,57028926,62891979,68842490,74801033
59413747,60231539,56757397,58035967,60780192,56329941,62926271,67519867,99281491
58100133,56810647,56759285,56968694,60335475,56575098,62780160,59348642,75982057
55505819,56718478,57473108,58398448,56865094,57265782,62543607,68010384,87685786
55591661,56470784,56946321,57404544,57449954,57069992,60191352,66550235,69412841
55517117,56416574,58658690,56019379,59229886,57196971,58820150,67857270,91140836
56862913,56318833,56142719,55544871,58402092,56581786,58793878,70129035,87013942
56196857,58786292,56265281,56398248,57322183,56454232,59502347,68604714,106722459
70416507,57725927,56652334,60617509,57544113,57094311,59909403,61681454,119855426
70690486,57260673,57278515,59400636,57883689,56950889,59799176,69524116,144332770
61907128,56626744,56944991,57905157,58842563,56968690,59583321,68569060,114477620
58809033,59331658,56281683,58046755,57646033,57009813,62278789,61338234,77670619
56075092,57179741,56645979,56843129,57363485,59178381,61769980,69792854,110041778
56369135,56439053,57462088,58124618,58828923,59495463,59800348,69955251,74185261
58127453,58402106,56690176,56341643,59069446,57367009,59045334,61768351,114172241
56910480,55615017,57126993,56253397,57990332,56099995,60604192,69746669,109845472
56680770,55563391,55428836,69683839,57406458,56204229,60146632,68371935,170360939
56627086,56436585,59823836,57785600,57046198,57024712,58130364,60155306,79125051
56685995,58070130,60474459,57181415,57090655,57342354,58756752,73348201,142684193
56538406,55847770,59973796,57257353,56218071,56819072,60068246,69663527,81125503
56416213,55470836,60152082,61604376,58609081,57770604,60774720,63363897,83251388
56426960,55904115,59456937,60126387,59114222,57934684,61911410,73015237,70735855
56604151,55673438,55689830,59584237,60027559,57653406,59524008,67863683,82069289
56639651,55725956,55826878,57041505,60893254,57510605,59931192,60394831,70949902
55937231,55994478,55914310,59042912,58257428,57724585,61503339,66642539,68371082
56028017,55755387,55977678,58521953,57848980,57518443,61799325,69447038,79924408
57006711,55599913,55866614,57003122,57309069,57600126,61901227,61789395,70001565
55759655,57332071,57225419,57110283,57122808,59537965,61063412,70712947,79337534
56797445,56657416,55678533,57179278,58034216,60969050,61664460,69299366,69720074
56808072,55497094,55527692,58036760,58775837,60894711,62390684,60413405,81419650
55459007,56483355,55438092,57833037,58630393,60677849,62023204,70840750,70034404
57034424,56429060,56176044,59003897,57759402,58208717,61919109,68403649,79985448
56285177,57244927,56096530,57921517,56307641,57805699,61676039,62621276,69673612
56600198,57281927,57574949,56407098,55994225,57697224,61987491,68749182,69203188
56181793,57310472,57247765,56057384,56073520,57789645,61606008,71479044,64305778
57689219,58286420,57515009,56212604,56173231,58303700,61483167,64238016,78992031
56905787,55688592,57992938,75310520,57124841,57667593,61260057,72547854,69881750
55717360,55982441,56929054,89115730,56917284,59598013,74811217,71684111,83547272
56589068,55856779,57007103,89138918,56595600,60803916,63181672,63544331,69183748
57495615,55607483,56585154,90807743,56599092,60886550,61509732,72304054,72974910
55732479,60709772,56619483,89697430,56440385,60578827,60658402,67634019,64533382
55475390,58721814,57239988,90641554,58517440,60490917,61263960,61281507,84043216
56489779,58206349,57129465,89632168,59860661,60638073,147373192,73182391,66079906
55889663,55731324,58140953,90674607,56823897,60455439,100239554,68455299,81465855
55487768,55933857,60096078,90418103,57243175,60472448,84796990,61075184,67984109
55699188,61999392,59255472,91314829,58138299,62217358,66026108,65885245,69118747
55634166,60809086,58981685,90181085,57223101,59449897,60343893,67812885,64427047
56885891,56544335,58579951,90055017,57383988,56857127,60426789,61276273,82214536
56145007,56628606,59081260,91237763,57683498,56575969,59944181,70205282,65640353
56569025,56590049,57659349,89789951,57392436,59189662,59569315,82393824,64776642
56096875,57293100,57431728,88961501,57433899,57501662,61036625,64979941,67921644
56009875,57236859,57392237,89442029,57636667,57603934,62224423,74894833,68753063
55748333,59446999,57480140,88899025,57142847,57924118,59430024,68585691,64606072
55974331,59251119,59311358,88503253,57421487,57370832,59417669,59961657,83218722
57457384,59117373,58511518,89738045,58029380,59059200,59601898,69837666,73065740
56756395,59222725,57676104,89135598,58021822,59916911,60824707,67221398,71307339
56626010,56655238,57870669,89169690,57406797,58824838,61485690,59775965,65292389
56485503,56602619,60147140,91902792,58354982,58447240,62191242,68557572,81042993
56423261,57378808,57670179,92130672,57086954,60675434,62106803,67849594,74918115
55918132,57358989,59422566,91947527,57402183,59398745,62212042,61180759,83096320
56294261,56937486,85263549,91068419,57525436,58140881,58112325,70526451,66518796
