b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
40259,54257,57762,70230,72083,88956,148029,381089,553763
40170,53819,57696,69359,73910,88013,147645,358170,548430
38988,54769,56926,68158,86590,108780,149782,368304,554118
39278,54109,57267,70472,84372,90371,143231,401101,539911
40605,54265,55817,69388,72156,86199,144174,357542,633253
40943,54584,59186,67188,75588,91805,139465,308225,527409
40874,54026,63501,68818,79439,97606,145109,366370,568626
40880,53554,60406,66017,72967,107203,137056,386165,552998
41689,54793,58874,67202,83032,99053,139759,392816,549452
40920,53349,62524,75679,72478,88386,154334,361988,555140
39355,54734,57038,68220,74007,90426,218928,370491,657134
40095,53797,56886,70269,72130,91732,213803,375465,574641
39564,55085,57838,68917,73718,91170,236584,369691,560475
41428,52885,58201,68367,72267,89681,254660,373587,541338
38378,52539,56636,68376,70977,92657,271425,351086,601511
38309,52756,58161,69893,74825,88941,317335,425160,1366549
48838,53762,57739,70092,72317,87785,278381,360925,614715
39553,53688,56837,67713,261955,96579,283823,353907,548371
43597,52938,59426,69064,86188,86786,278815,377228,531471
41409,53308,64555,70132,85297,88223,281436,436544,575521
41315,53852,57707,69200,83053,89336,264490,408106,606614
39196,54035,59345,67184,88377,89412,268389,312771,551679
40263,63001,56535,85826,83839,98571,293800,365000,649301
41188,58729,64402,67678,82891,94206,258079,403566,583753
41516,54154,56224,68211,83163,90631,294578,355683,554477
40538,52734,58873,68887,81122,89646,288929,357481,542641
40742,54264,55719,65939,81857,89241,314532,397399,530597
40672,53543,74390,68306,87725,91897,270558,364663,572406
41307,53057,67302,67123,82477,98578,284687,367158,647292
42876,53054,57557,67588,82728,100983,308694,387532,575700
40322,64235,58233,67513,84976,99162,250571,369490,1536691
41096,57123,57670,65943,82069,91608,296887,421407,550919
40303,61863,62312,67222,81225,86169,261709,343212,564755
42527,52401,57370,68943,78728,87993,309952,362172,1437318
40383,53058,57985,68325,80357,84969,291699,385538,607919
38534,52715,56413,72507,79348,88846,236539,364958,595244
40892,53129,57605,69490,88423,87780,264322,359536,541071
47681,53165,58174,69330,78736,96688,217512,386343,578605
39878,53554,58250,68601,80357,85764,278483,386178,1420363
39145,52998,57477,67115,79071,88611,278122,411186,567972
47586,54266,66653,65662,80286,86040,252128,759175,619698
39496,52793,58283,68042,79006,91683,235243,352815,555953
40409,55738,69589,68311,79989,88249,289771,370411,556011
44963,54422,72826,66586,84316,97666,275816,332390,586107
40247,56185,60182,70480,86214,87160,257684,369499,526714
41653,54541,68776,78505,78531,102573,236218,361663,550387
46356,53397,77002,68299,78114,97138,289223,372181,623529
41934,52702,56765,69309,77450,104840,269435,374023,1595163
42481,55587,63529,66682,78095,98409,287608,442636,729158
45450,57763,61824,68150,77396,101904,330814,380453,709232
38857,52532,60294,67589,76853,98280,287766,365558,721218
40980,53097,57822,70337,86673,97690,283724,375063,734929
41081,53587,61926,70357,78486,88626,289412,363890,810857
40879,54008,57084,67965,78160,98681,372630,438152,743924
39639,54370,58061,68790,84839,86386,283095,361229,547934
40202,53212,57883,67386,77155,100785,293197,361706,594139
38252,64897,56901,67659,78301,88017,278548,416446,557259
40036,59106,57361,69380,76565,98640,313797,348287,599091
40733,53803,58706,75182,75611,86160,261905,316536,647130
39265,60606,56593,66836,75486,89139,286853,3837143,560337
38641,53310,61847,70032,75597,87195,273578,345068,580935
39636,60078,56464,68306,76572,103083,301693,359245,561897
41603,54392,58340,66667,76856,87384,290070,360561,1406750
40304,53231,65875,69049,75316,92152,298905,349473,572888
42928,55344,57389,68050,75297,98552,279760,347825,582378
40494,55727,57168,69069,75257,91615,264619,354699,662049
37521,53265,66912,68174,77065,95966,251124,353112,596327
40902,53451,56945,68706,89481,90991,259639,358926,558851
40058,53213,60980,65748,74850,89345,285454,370943,540071
39432,53728,57982,68394,85084,103109,330002,343681,566510
43131,53395,57656,69086,86219,99514,346576,358001,567434
42383,54496,60624,70047,75095,89166,325442,371899,633333
42126,55285,58046,67540,81198,88982,281390,378197,602080
41372,55748,57974,69309,74786,89751,288518,362415,541171
41857,135058,58502,66980,74754,98315,428782,462676,586812
40951,114636,56907,72215,74478,88539,300756,422634,541395
40477,115498,59259,67926,82472,84769,253491,319091,597698
41655,114132,56175,68099,73778,91374,261461,335774,589454
40151,115426,57235,68878,76106,88574,244688,337059,582814
41206,113500,58614,69628,90645,89906,259136,320330,571986
40613,115594,63569,70227,85347,98972,243913,296690,580726
40770,113793,55990,67178,80913,89297,238731,375797,1372637
41188,103872,58827,69692,73912,86892,240406,348290,618606
40052,104686,56569,68002,73533,89954,227110,346835,545616
39538,95245,62751,68911,73903,86004,290372,348694,559334
41456,92929,57136,69617,74945,88853,245874,350198,552716
39230,95270,59990,67436,75122,88975,227698,349725,508394
40375,93046,56848,68357,73620,89404,267825,365150,589462
40294,96161,58226,75373,75564,96859,231692,376336,1551035
39438,93596,60011,69010,73187,88587,243660,353537,568362
43250,96646,59267,67018,72960,96889,286101,352407,548308
43134,93272,57333,69321,73007,88917,247045,346679,576151
39373,94714,60097,68191,72044,86456,215027,358648,549650
39802,93336,62049,72248,71185,89221,270239,359234,603120
40626,89620,56262,68719,83447,97159,239458,397385,660182
42503,90101,56414,67615,73837,88544,256630,305690,568662
40826,90307,57378,69310,75132,98874,250374,289108,537830
42055,86975,62700,69498,73841,89271,222705,323655,553803
41063,91421,69105,69526,93551,99081,259883,342359,540720
40895,88746,67995,69832,74096,89273,250747,369729,506032
41582,91410,66697,67104,76857,94259,234994,357947,635462
41255,88991,57539,68525,75401,91992,236646,348288,545421
40762,89280,58921,70599,74134,89075,260734,349703,544257
41056,88218,57561,68271,75208,89556,223819,348950,562544
40121,99790,58318,69833,75456,84641,229418,351463,552954
40631,89825,57942,69598,75404,91262,267386,358280,558416
39379,85001,56837,68023,75240,87571,210759,373879,644706
39993,83764,59559,68794,73951,89126,250089,369751,543312
39532,86610,56722,75804,74126,88523,250831,349042,583221
41489,84040,55489,70730,86179,90045,232145,355151,558357
41222,87462,57640,68521,85740,93746,283315,490514,569385
40168,84043,55915,65979,75803,85826,232231,338676,558794
38365,85120,55278,67581,74936,88533,223420,338457,639847
40243,83864,57139,66012,74923,98573,258615,369298,1506135
40876,86181,71601,68325,74696,88669,248819,359378,558892
40310,84628,61450,75100,74201,88487,235166,335293,570849
40419,85952,56488,65660,75221,89196,250818,377807,596356
40786,91127,59281,68913,74034,87294,230119,374793,541856
40226,86622,57534,69394,74467,91035,253449,379482,627054
40439,80715,57762,68709,73163,88105,278665,396774,552857
42212,83258,57752,68612,74210,92489,254664,352225,564942
43214,82487,56900,64859,85707,97639,284112,364850,578197
40289,89956,57256,68382,76063,92584,277249,354533,571966
42042,83085,60273,68142,74691,86660,293839,366209,574021
40028,81496,56711,78927,85122,89748,279981,347746,619980
40427,80151,58495,68553,74702,98120,272445,364881,588956
40484,83179,58469,69413,73067,97079,279486,380817,549525
40365,89833,57343,67731,73320,86961,289389,379075,552539
41011,80686,56853,69180,72946,90258,285222,369578,541007
41141,79617,58747,68252,74194,87431,291722,364618,556179
43309,81673,60002,69736,74128,89274,268825,422756,651163
40849,79051,63181,68931,73794,96044,278712,347420,547835
42006,81703,55619,67961,74266,89949,302643,344046,577832
41731,77084,58477,66918,85082,86070,273840,324114,540383
41537,77938,57119,68509,74151,103931,271667,350164,577188
40785,75985,57796,67973,73659,86783,282990,370366,585602
40471,85906,62878,65770,73279,97820,274776,352244,618335
40884,76974,56121,68388,73470,86262,285384,348964,683764
42325,79618,55604,73857,73492,91999,262531,377759,568113
40739,78181,56716,68137,73803,86514,297481,347697,545867
43985,86417,58175,67510,74417,90479,254064,382923,569635
40811,77286,68008,68229,81109,89521,283840,375242,581555
42124,80548,67859,67612,73791,90670,288740,364518,590346
42790,77050,58050,66738,74348,87939,269545,351632,618246
40847,89842,57685,66635,73880,88112,286752,369845,1516009
40891,76869,55680,67783,85632,92355,311698,348907,552744
40602,78837,58292,67912,73709,88905,277492,375570,557781
42289,77920,57782,67264,74713,87967,270886,454277,539016
39981,76085,62544,68876,75347,90745,251790,333071,659043
40635,75146,55622,68201,85313,88914,217936,308392,592447
40565,74737,57545,68170,82190,90341,249602,321380,551470
42095,74375,59669,68806,72778,87230,342865,377449,529683
42610,84070,57816,69304,74608,90864,180740,364344,575197
39163,73101,55639,68566,85578,87862,162247,370767,581876
40391,76367,56739,69562,84154,89602,157469,352258,640156
52421,73518,57116,69511,73268,99073,149527,370953,570111
42794,75172,56432,69193,72972,101370,151077,355138,567738
40307,73582,61411,67753,83679,86800,176571,358348,532763
41652,74643,58532,69510,74400,90050,160414,363480,597872
40264,96231,63188,69040,74852,88311,152459,361151,551488
39323,74159,56645,69459,73496,89047,156507,365771,626606
40576,75212,56418,69283,84409,86260,155744,379612,712687
40953,84551,63535,68746,74130,111255,168979,350001,637803
40278,81296,57904,69237,73510,99101,140766,353212,633966
40138,72760,59213,68038,73756,90651,144144,353107,603372
38987,71710,72745,74745,73214,90168,146104,358128,592062
41248,72505,67396,66255,72672,92010,143856,404224,658840
38512,72945,57271,69795,71772,87527,137027,336027,1484201
40127,73707,62014,68639,73256,88269,140200,342196,669817
39647,71139,62645,67694,72069,88223,132595,315204,1505160
40656,73286,59135,71109,73090,88232,215766,319225,552555
39903,70643,57018,68549,73898,85191,195499,303438,619546
40596,73507,55623,69291,81488,93666,239213,289119,1563956
38661,71808,56087,70513,82560,88143,190570,297587,679997
41284,73120,55825,68331,73359,89761,211858,351427,675673
37717,71018,68265,67208,74159,86041,183831,359954,1415185
38752,82271,69288,68100,74716,88288,199871,374295,626923
40561,71327,58155,69302,73809,95873,213265,357921,582338
38186,71350,55789,65995,73948,90970,191581,354823,787194
40138,69324,57228,66669,86045,85362,235583,346038,692716
38912,69999,55283,66263,74118,90336,214427,385043,653547
40314,69946,56399,70912,74848,87598,246557,369959,596609
38063,71320,61460,67220,73912,100062,256669,376732,583995
40128,69978,62328,68812,83172,85684,207026,377770,586609
39748,70608,56642,67428,74320,87001,276513,360635,642908
40359,69133,57906,71434,74878,89157,261839,423626,721118
38398,70344,58927,68703,84788,101804,283010,320655,663733
39404,69394,58394,70208,74949,95116,242719,339732,614849
42078,69239,62259,67053,73444,89153,234464,317593,567543
41467,69707,62783,68298,72867,84249,274151,370911,588959
38711,71019,56073,67818,75822,101490,295454,347789,653675
41075,69107,58121,67796,73695,99901,292180,374053,700870
39392,70269,57643,69846,74793,88537,310345,382736,658416
38889,69157,56007,67902,75753,85786,301173,344611,595833
40543,68644,59933,66663,73943,89441,295501,343716,592866
40725,68261,56101,70164,74086,95923,291732,344819,593036
39246,69136,63573,68611,74761,88373,315026,348685,667389
39913,66813,57349,69680,75147,87358,281341,386012,714668
41498,69682,58636,68968,75199,87920,285302,361794,642606
39250,67088,57675,70403,84169,99871,333292,364504,622227
39323,67730,58240,67307,74795,90253,298275,370630,599910
39820,67925,56987,69001,74686,88091,276959,409727,558987
40337,68174,55949,68902,73389,95180,289098,341029,833620
41245,66798,57868,70950,77514,87644,274404,322758,733464
38134,66856,56416,68932,71436,90026,291536,320409,676175
50557,66569,57801,69795,73210,98141,286987,341985,630605
41973,75727,64182,68594,74292,89674,277053,327210,590123
40899,67461,59731,66243,74143,92029,308740,368170,571516
37950,68049,57264,68330,71907,88925,289490,426846,560488
38178,69207,55123,68431,73871,89505,305640,359492,654259
39623,68736,79861,68734,73100,100669,283419,349534,686571
40357,67833,69213,68206,73894,107802,277224,388901,637131
50992,66152,61047,68369,80888,99024,274289,384164,618205
41013,64575,71812,68909,74471,89859,271860,356676,604017
41054,74601,56088,67673,74531,88571,298455,387365,570871
39277,53546,56303,68901,73580,99061,280189,363891,613721
39379,53206,56089,68175,74482,97914,300185,372701,1871404
41486,73814,55470,67901,82410,89539,293969,364316,665720
41463,57481,62054,70055,74708,85717,261376,362953,652534
41447,53741,56224,69580,83059,88899,297253,368458,584101
39922,52758,57438,70939,75279,97348,322191,371549,872980
38786,63423,56013,70738,83976,96623,277037,419091,703713
38174,55353,55924,69771,74242,86662,333077,315274,655367
50246,63972,57515,69954,73003,91897,287285,351009,603768
42424,54700,57494,67063,75366,88767,283693,327249,631115
39651,55139,57245,70200,73460,89578,295214,375256,591454
41035,54879,56936,67690,81041,86710,280763,322553,673131
38554,52061,65168,70115,73097,90300,290083,317067,722023
39952,54542,59366,71715,73510,87901,356168,321206,628941
39785,56526,55602,67649,72469,89799,245895,385823,611755
39599,55930,55929,69642,75061,86340,232481,365306,627007
39675,55496,57042,70039,84287,90173,234197,375997,1396953
39308,56226,54801,69052,74657,103896,222393,356871,614646
40016,53282,64806,67449,74960,90271,292960,397716,547555
40387,68188,56249,69993,74453,87825,272030,353360,553073
40543,58375,56380,70152,74336,87896,277495,365466,612658
41011,55574,58609,67944,84454,87370,303210,377567,582462
40581,55256,56962,66757,72852,98240,248079,358757,567044
41791,56280,56746,70805,74644,92220,231434,424804,679192
39397,52758,56996,72110,83447,88961,206967,342186,697649
40402,55413,55350,71459,75124,86205,171102,322321,585059
41479,56175,68571,69215,74061,89670,231196,322479,533314
40376,55739,65976,67000,74896,90133,195797,379900,566201
40902,54859,59675,69475,74729,101507,271888,350147,574006
41445,53020,56984,66944,74142,100120,228771,353197,662243
39429,52677,56526,69055,73609,101689,227002,368547,717557
39432,55028,54529,69644,75252,89300,236930,350290,681597
41534,53981,57402,69175,73961,107948,284738,384037,623490
39968,53759,57936,68301,86752,96761,233348,436492,1501070
40065,52208,57980,68737,87291,89604,213756,359043,546379
41073,55863,58613,67849,75352,90381,242912,362237,618843
39875,54148,57594,69386,73454,91032,208838,368667,693709
38543,56007,54861,67324,77041,94626,231092,472654,664182
41899,54384,56261,66274,72007,102625,231367,351836,609417
40733,61084,57012,66365,74567,92017,194383,344459,578597
40550,53820,57706,69388,73432,88172,200337,368654,718988
40222,60158,56170,70828,75798,92483,226627,370065,847456
40269,53702,55867,74657,73659,103740,251070,475388,753246
38097,61633,73042,68961,74273,92067,266909,3417327,726353
48605,60419,64852,69037,73782,89257,267812,353542,644157
40082,55055,58997,67421,73968,101976,247136,399035,579566
41044,55160,55424,69499,74834,86265,323168,347881,576760
43406,55955,55684,68248,75107,110125,219210,339961,685978
41652,54846,55838,72418,74333,99803,269270,403397,720655
39969,54427,56405,70021,75169,90112,280607,361002,656618
47320,53179,59799,69831,76137,87459,245387,347933,1462387
39725,54644,56477,68004,75585,88686,261512,362889,613875
40033,54780,56359,67595,72365,89527,269287,373187,578253
47768,54466,54387,68351,74546,91501,311453,368003,661765
41119,57206,56171,68260,73990,90354,212020,385595,718314
44930,58478,56843,74455,75187,90762,278024,382486,648559
45335,54161,57851,67972,86282,91486,267211,360888,608124
40443,56915,62145,70154,74629,107815,284287,510358,571249
39554,53951,56578,71085,91447,100253,276238,383810,584093
38710,55444,56239,68472,75716,89997,272376,360618,805162
40172,54612,57498,67117,74378,88010,266901,370292,723550
39307,54314,58421,69247,75881,91312,256398,458866,625920
41280,53073,62297,68495,73870,91582,266391,319090,585393
39960,54724,56794,69913,75353,89459,274019,341785,590910
40300,54542,57287,67868,74768,90876,229729,328314,603059
39530,57959,58362,67729,75451,102853,297075,343377,577351
41346,56676,58152,67179,73745,87082,252702,361739,673257
41078,56603,57891,70713,76054,110767,257868,341850,705669
40336,54817,57065,70335,73186,86124,310837,353590,670450
40345,54875,59024,66884,75386,90709,242401,359380,644765
39882,55121,58427,68533,74364,88500,278274,350655,589746
38101,54648,81623,71708,74809,100981,273566,353770,672876
40657,59268,67095,69492,73461,87296,245541,295828,751987
40426,56986,60632,68488,77072,90380,250997,374841,1865220
40341,69192,68534,68967,72315,100475,263893,349985,659553
39748,70448,55779,69493,80398,88743,274894,366862,632727
39966,69485,56964,68233,71725,90493,243696,358434,632696
41033,69653,57612,67419,71126,93138,269048,403421,698152
40102,68228,56390,68348,73542,87459,267326,325823,722137
40332,68570,56761,71115,75526,91679,273022,307475,647688
39642,68744,56500,71693,73308,96663,282752,388455,612644
41408,69046,56071,68129,83552,110996,274554,326965,571959
40309,69712,64314,67532,74105,89596,276162,318962,556074
40377,67027,56153,70650,75873,89788,283527,398307,895420
40167,67262,55391,67656,73724,100472,256418,290560,828312
39645,66919,56958,67637,75153,91040,254050,341592,773217
40149,64866,59906,71356,72302,88281,272068,349788,1865937
38848,69028,65758,70582,84991,91923,260565,350886,755859
41153,66405,56367,75405,74185,98235,276873,364187,712192
41071,67378,57037,68035,74102,103551,281798,335698,810319
39872,66094,55476,70651,72991,89951,328307,373433,691181
38791,66809,56044,66923,75313,100295,158296,379004,664057
39767,54072,58618,69268,75228,87627,143241,434876,660064
40999,54662,57749,68757,73968,92165,138423,365544,714935
40084,62336,55746,70304,73225,87276,137150,376896,664513
41392,55642,61614,68036,74801,90185,146742,378523,782498
39674,53288,57314,70536,74803,89349,140423,388841,719731
38725,55169,57706,71424,74400,88822,158841,444868,612462
39341,53936,55781,75674,74280,87013,152293,478397,633126
40521,60347,55367,66988,73863,88120,135746,529030,589490
42064,55778,57539,70156,74158,89637,235026,424021,563473
39606,55351,55572,79732,73021,107717,134369,394873,621447
40821,53347,67149,68067,86668,89642,222365,386275,712705
38933,56896,57318,67663,73198,88214,219118,395369,638142
42183,54267,59621,69693,74101,98796,191727,386253,646693
38782,54137,58517,69257,91581,87863,183594,387708,618481
40280,55958,54902,68909,73938,88687,143316,395963,620518
40490,54368,56804,66458,74978,92833,147024,378843,621057
39355,68010,57053,68040,74296,86798,148850,464282,711418
40508,60846,58685,68746,73598,89314,145784,420283,630997
40861,54354,57879,70137,74246,87454,128312,359570,602641
40918,55187,56398,84826,74364,89356,275689,434520,584312
41258,55475,60001,67867,75056,109998,190771,359380,577259
42426,55785,57627,80354,84221,88108,184027,362918,613059
41098,54075,58396,69588,81722,90949,196171,521372,717402
39393,56042,56456,69913,73606,89529,311904,379187,666193
42251,55747,58047,68832,75497,96379,202441,436749,589242
40497,55486,59145,68195,74079,93205,185912,331657,584531
41005,53360,57159,68844,78291,88617,222689,366993,620897
48039,56600,66145,69058,73390,89232,219288,347276,1500983
41374,56261,57443,69705,74281,89129,235353,366748,697982
